joint,x,y,z,jointname
4,-249.44513,435.02362,1816.3105,LEFT_ELBOW
5,107.56697,48.097275,1949.843,RIGHT_ELBOW
6,-263.19873,571.0916,1785.6691,LEFT_HAND
7,219.65756,-254.45628,1910.7079,RIGHT_HAND
8,-80.36804,58.173004,1873.1671,TORSO
9,-176.36041,-133.62314,1855.0457,LEFT_HIP
10,-5.10318,-140.92377,1841.1614,RIGHT_HIP
11,-189.73047,-545.8666,1910.6327,LEFT_KNEE
12,9.097929,-545.76984,1847.0262,RIGHT_KNEE
13,-131.69403,-880.5509,2018.9489,LEFT_FOOT
14,4.5079465,-882.24243,1959.27,RIGHT_FOOT
0,-53.579704,464.82565,1913.6086,HEAD
1,-69.87532,253.31339,1897.5696,NECK
2,-195.07307,258.806,1907.5166,LEFT_SHOULDER
3,55.322433,247.82077,1887.6226,RIGHT_SHOULDER
4,-248.28159,439.11926,1818.2125,LEFT_ELBOW
5,110.60356,48.736557,1952.1304,RIGHT_ELBOW
6,-263.64294,568.68384,1783.2661,LEFT_HAND
7,229.46243,-256.18018,1920.8495,RIGHT_HAND
8,-80.40957,57.168293,1873.2892,TORSO
9,-176.79588,-135.21034,1855.8297,LEFT_HIP
10,-5.091753,-142.74326,1842.1879,RIGHT_HIP
11,-190.26053,-548.19653,1911.6078,LEFT_KNEE
12,9.048299,-546.3851,1849.0331,RIGHT_KNEE
13,-131.35863,-882.8662,2020.8702,LEFT_FOOT
14,5.4418063,-883.96326,1957.0409,RIGHT_FOOT
0,-54.604702,464.0318,1913.3154,HEAD
1,-70.34688,251.47256,1895.7974,NECK
2,-195.4143,256.88037,1905.6708,LEFT_SHOULDER
3,54.720547,246.06474,1885.924,RIGHT_SHOULDER
4,-247.68845,437.3034,1828.3046,LEFT_ELBOW
5,115.4933,53.57834,1961.4087,RIGHT_ELBOW
6,-262.86932,569.57556,1789.9551,LEFT_HAND
7,227.88327,-241.61758,1925.095,RIGHT_HAND
8,-80.60376,55.11076,1873.4226,TORSO
9,-177.10112,-137.52208,1857.8561,LEFT_HIP
10,-4.6201677,-144.98001,1844.2396,RIGHT_HIP
11,-190.3889,-548.45734,1911.6075,LEFT_KNEE
12,9.26138,-548.16174,1851.5502,RIGHT_KNEE
13,-130.81699,-883.3545,2021.0398,LEFT_FOOT
14,5.477058,-885.6997,1957.1371,RIGHT_FOOT
0,-55.40542,463.55096,1914.1376,HEAD
1,-70.580284,251.70638,1895.8375,NECK
2,-195.6664,256.72754,1905.5382,LEFT_SHOULDER
3,54.50582,246.6852,1886.1368,RIGHT_SHOULDER
4,-247.24857,433.1737,1837.5848,LEFT_ELBOW
5,117.923874,58.816696,1967.6932,RIGHT_ELBOW
6,-261.3863,567.46246,1787.0138,LEFT_HAND
7,230.49211,-230.57744,1931.0829,RIGHT_HAND
8,-80.163155,55.516827,1873.8202,TORSO
9,-175.39189,-137.23474,1858.445,LEFT_HIP
10,-4.100168,-144.11069,1845.1608,RIGHT_HIP
11,-189.34523,-546.9425,1913.8655,LEFT_KNEE
12,9.928526,-547.15765,1853.1871,RIGHT_KNEE
13,-130.6317,-883.8943,2020.5878,LEFT_FOOT
14,5.1891947,-885.6321,1953.7721,RIGHT_FOOT
0,-56.3136,463.9057,1914.7253,HEAD
1,-70.70374,252.71524,1895.3582,NECK
2,-195.12636,255.36769,1906.0664,LEFT_SHOULDER
3,53.718872,250.0628,1884.6501,RIGHT_SHOULDER
4,-245.96582,430.2276,1841.9288,LEFT_ELBOW
5,117.94934,66.1004,1969.5277,RIGHT_ELBOW
6,-263.9571,566.98706,1788.3705,LEFT_HAND
7,230.01973,-216.42245,1932.7711,RIGHT_HAND
8,-76.610115,58.325615,1874.8802,TORSO
9,-162.9139,-134.35011,1861.3215,LEFT_HIP
10,-2.119079,-137.77792,1847.4832,RIGHT_HIP
11,-189.5701,-549.7557,1914.652,LEFT_KNEE
12,11.275417,-539.57043,1854.7177,RIGHT_KNEE
13,-129.32637,-886.864,2017.098,LEFT_FOOT
14,6.157341,-880.79114,1952.8708,RIGHT_FOOT
0,-57.77655,464.14923,1913.6422,HEAD
1,-70.85214,254.04636,1895.0188,NECK
2,-194.92873,256.38525,1905.4718,LEFT_SHOULDER
3,53.224457,251.70744,1884.5658,RIGHT_SHOULDER
4,-240.28223,404.7743,1841.5616,LEFT_ELBOW
5,117.72927,70.49931,1968.9698,RIGHT_ELBOW
6,-266.87775,563.46204,1787.4465,LEFT_HAND
7,229.63095,-202.72401,1935.3627,RIGHT_HAND
8,-76.177376,59.5337,1875.3315,TORSO
9,-161.79256,-133.46545,1862.4084,LEFT_HIP
10,-1.2126708,-136.49246,1848.8801,RIGHT_HIP
11,-188.09412,-546.7714,1916.9037,LEFT_KNEE
12,11.514946,-537.8959,1854.7858,RIGHT_KNEE
13,-127.715836,-885.28455,2016.375,LEFT_FOOT
14,6.2997236,-879.3163,1951.4607,RIGHT_FOOT
0,-58.033993,463.63565,1912.6753,HEAD
1,-70.604485,254.22208,1895.0295,NECK
2,-194.0739,256.43817,1905.6364,LEFT_SHOULDER
3,52.864925,252.00595,1884.4227,RIGHT_SHOULDER
4,-241.78757,411.74426,1843.973,LEFT_ELBOW
5,115.595215,68.877014,1964.8561,RIGHT_ELBOW
6,-267.57266,564.0449,1786.7329,LEFT_HAND
7,230.47356,-203.09598,1935.3225,RIGHT_HAND
8,-75.72309,59.86785,1876.053,TORSO
9,-161.08978,-133.04602,1863.9702,LEFT_HIP
10,-0.59360933,-135.92671,1850.1826,RIGHT_HIP
11,-186.6102,-544.4779,1918.9803,LEFT_KNEE
12,13.1751175,-532.9798,1844.7422,RIGHT_KNEE
13,-127.57616,-885.4606,2016.1327,LEFT_FOOT
14,6.8130784,-879.15625,1950.8535,RIGHT_FOOT
0,-58.178932,463.38385,1912.2368,HEAD
1,-70.26721,254.22052,1895.4257,NECK
2,-193.62938,256.63095,1904.6539,LEFT_SHOULDER
3,53.094944,251.8101,1886.1974,RIGHT_SHOULDER
4,-243.09778,415.87442,1845.094,LEFT_ELBOW
5,114.954956,68.179214,1964.465,RIGHT_ELBOW
6,-269.5038,565.29346,1786.319,LEFT_HAND
7,235.1744,-205.61858,1933.3862,RIGHT_HAND
8,-75.439476,59.731586,1877.084,TORSO
9,-161.71667,-133.1726,1864.8094,LEFT_HIP
10,0.4932046,-136.34209,1852.6752,RIGHT_HIP
11,-171.29387,-531.4313,1931.2251,LEFT_KNEE
12,15.891205,-530.0379,1851.2162,RIGHT_KNEE
13,-127.52572,-883.45044,2014.6678,LEFT_FOOT
14,7.935381,-877.6793,1952.4415,RIGHT_FOOT
0,-58.128983,463.31464,1912.4836,HEAD
1,-69.529785,253.23029,1896.0017,NECK
2,-193.1625,256.35568,1905.3181,LEFT_SHOULDER
3,54.102943,250.10486,1886.6855,RIGHT_SHOULDER
4,-243.2258,417.73596,1844.8578,LEFT_ELBOW
5,116.88498,67.82095,1966.5215,RIGHT_ELBOW
6,-264.33508,562.5495,1785.1761,LEFT_HAND
7,240.57678,-206.62625,1935.3981,RIGHT_HAND
8,-75.83789,59.04252,1877.435,TORSO
9,-164.44841,-133.06465,1865.0701,LEFT_HIP
10,0.15641832,-137.22583,1852.6665,RIGHT_HIP
11,-161.96368,-528.81055,1940.2881,LEFT_KNEE
12,15.23443,-533.7806,1856.7283,RIGHT_KNEE
13,-127.766174,-880.048,2012.9757,LEFT_FOOT
14,8.870548,-876.4942,1954.9707,RIGHT_FOOT
0,-58.19025,462.65833,1912.8411,HEAD
1,-69.158066,252.91599,1898.2822,NECK
2,-193.07271,256.44,1906.5261,LEFT_SHOULDER
3,54.75657,249.39197,1890.0383,RIGHT_SHOULDER
4,-243.29715,417.7922,1844.6932,LEFT_ELBOW
5,116.66978,65.01132,1964.7727,RIGHT_ELBOW
6,-267.75204,566.6652,1783.2305,LEFT_HAND
7,241.02272,-208.4783,1934.7644,RIGHT_HAND
8,-75.999565,58.84865,1878.4052,TORSO
9,-165.97156,-132.85452,1864.0587,LEFT_HIP
10,0.2894454,-137.58284,1852.9974,RIGHT_HIP
11,-163.53893,-525.80554,1940.3073,LEFT_KNEE
12,14.640984,-535.22595,1857.772,RIGHT_KNEE
13,-128.82481,-880.2232,2010.589,LEFT_FOOT
14,10.391201,-874.5464,1958.3202,RIGHT_FOOT
0,-58.05325,461.7771,1913.2473,HEAD
1,-68.713036,251.7992,1899.2258,NECK
2,-192.47008,255.3772,1908.3446,LEFT_SHOULDER
3,55.044025,248.22119,1890.107,RIGHT_SHOULDER
4,-241.27586,411.08154,1835.1825,LEFT_ELBOW
5,117.96765,65.61641,1966.858,RIGHT_ELBOW
6,-268.65228,567.68317,1787.6996,LEFT_HAND
7,242.74861,-205.94212,1931.4304,RIGHT_HAND
8,-75.77118,58.80955,1879.1597,TORSO
9,-166.0971,-131.77269,1865.2289,LEFT_HIP
10,0.43845034,-136.5875,1852.9581,RIGHT_HIP
11,-164.14893,-523.95465,1940.5446,LEFT_KNEE
12,15.820061,-529.3529,1860.2244,RIGHT_KNEE
13,-129.6207,-880.36584,2009.1593,LEFT_FOOT
14,11.500465,-870.6809,1962.0968,RIGHT_FOOT
0,-58.63461,461.49158,1913.6395,HEAD
1,-68.89014,252.1731,1900.5294,NECK
2,-192.53207,255.56322,1909.7867,LEFT_SHOULDER
3,54.751793,248.78297,1891.2721,RIGHT_SHOULDER
4,-242.40546,409.5155,1826.224,LEFT_ELBOW
5,118.53955,65.726746,1968.0232,RIGHT_ELBOW
6,-268.2634,567.5122,1787.1293,LEFT_HAND
7,245.2938,-206.15686,1930.6909,RIGHT_HAND
8,-75.716286,59.268143,1880.0021,TORSO
9,-165.70392,-131.35661,1865.7012,LEFT_HIP
10,0.61906433,-135.917,1853.2483,RIGHT_HIP
11,-163.8397,-523.54126,1940.7382,LEFT_KNEE
12,14.737824,-531.1743,1858.1284,RIGHT_KNEE
13,-130.09341,-879.41077,2008.0963,LEFT_FOOT
14,12.335419,-869.09235,1963.9028,RIGHT_FOOT
0,-59.060844,461.45026,1913.491,HEAD
1,-69.069435,252.65121,1902.9991,NECK
2,-192.62892,255.69644,1912.3661,LEFT_SHOULDER
3,54.490032,249.606,1893.6322,RIGHT_SHOULDER
4,-244.43027,414.0277,1830.7643,LEFT_ELBOW
5,118.50206,65.397125,1967.757,RIGHT_ELBOW
6,-272.58017,568.4349,1786.8234,LEFT_HAND
7,247.81593,-209.65802,1932.5901,RIGHT_HAND
8,-75.40314,59.561375,1882.2252,TORSO
9,-164.67177,-131.48447,1867.7385,LEFT_HIP
10,1.1981006,-135.57246,1855.1641,RIGHT_HIP
11,-163.16336,-523.6603,1940.2361,LEFT_KNEE
12,14.483459,-530.18274,1860.9993,RIGHT_KNEE
13,-131.13013,-878.69794,2004.9608,LEFT_FOOT
14,12.818035,-867.8643,1965.446,RIGHT_FOOT
0,-59.331406,461.11145,1913.7283,HEAD
1,-68.58912,253.0703,1905.3685,NECK
2,-192.33574,255.59009,1916.1694,LEFT_SHOULDER
3,55.157497,250.55049,1894.5676,RIGHT_SHOULDER
4,-246.42038,415.5428,1828.3635,LEFT_ELBOW
5,119.6216,66.708664,1967.2604,RIGHT_ELBOW
6,-270.14075,568.29407,1786.9318,LEFT_HAND
7,250.19383,-204.80714,1931.6218,RIGHT_HAND
8,-74.31189,61.201336,1884.5645,TORSO
9,-162.50601,-128.9883,1870.9586,LEFT_HIP
10,2.4367023,-132.34695,1856.5621,RIGHT_HIP
11,-163.92279,-526.6426,1939.7695,LEFT_KNEE
12,15.09144,-527.44196,1860.9349,RIGHT_KNEE
13,-130.75784,-880.7199,1999.2539,LEFT_FOOT
14,13.583935,-864.6301,1965.355,RIGHT_FOOT
0,-63.48524,446.62042,1920.702,HEAD
1,-68.221504,258.17526,1905.9164,NECK
2,-193.33469,260.67874,1916.9276,LEFT_SHOULDER
3,56.891693,255.67178,1894.9052,RIGHT_SHOULDER
4,-288.3145,375.69125,1722.0417,LEFT_ELBOW
5,158.77036,-3.7049866,1964.2552,RIGHT_ELBOW
6,-345.91174,580.27496,1599.3323,LEFT_HAND
7,263.53983,-252.3539,1918.9757,RIGHT_HAND
8,-74.00409,61.66281,1884.8911,TORSO
9,-162.99261,-133.18471,1871.1888,LEFT_HIP
10,3.4192643,-136.51457,1856.5428,RIGHT_HIP
11,-158.01294,-511.201,1891.4513,LEFT_KNEE
12,11.110178,-512.4062,1835.6501,RIGHT_KNEE
13,-135.6258,-871.1019,1906.7606,LEFT_FOOT
14,11.747919,-863.0001,1864.3079,RIGHT_FOOT
0,-51.941086,443.75247,1934.988,HEAD
1,-62.27433,266.11627,1912.9958,NECK
2,-187.33348,276.71973,1905.6876,LEFT_SHOULDER
3,62.784813,255.51286,1920.3041,RIGHT_SHOULDER
4,-287.2473,295.55878,1682.3228,LEFT_ELBOW
5,153.02847,28.222305,1964.7252,RIGHT_ELBOW
6,-360.42667,459.30188,1514.8041,LEFT_HAND
7,248.50873,-210.00311,1927.0278,RIGHT_HAND
8,-77.53298,68.56804,1887.4832,TORSO
9,-176.68413,-121.867195,1857.068,LEFT_HIP
10,-8.899145,-136.09323,1866.8729,RIGHT_HIP
11,-175.87564,-479.50073,1818.8307,LEFT_KNEE
12,-5.22272,-492.6827,1820.0226,RIGHT_KNEE
13,-164.57991,-846.2911,1826.5552,LEFT_FOOT
14,-4.8967996,-859.4358,1834.6682,RIGHT_FOOT
0,-62.857925,451.38544,1928.0205,HEAD
1,-68.50061,277.3283,1912.8267,NECK
2,-192.51457,286.0335,1891.387,LEFT_SHOULDER
3,55.51334,268.62305,1934.2664,RIGHT_SHOULDER
4,-285.8062,224.74466,1672.8237,LEFT_ELBOW
5,157.976,23.625168,1965.5858,RIGHT_ELBOW
6,-369.27795,342.51743,1474.3506,LEFT_HAND
7,246.76758,-211.67941,1928.4834,RIGHT_HAND
8,-78.746414,77.66731,1891.0227,TORSO
9,-171.33278,-116.21372,1854.9836,LEFT_HIP
10,-6.651661,-127.77361,1883.4539,RIGHT_HIP
11,-154.68652,-473.48682,1816.9924,LEFT_KNEE
12,14.045698,-479.5244,1811.2906,RIGHT_KNEE
13,-149.06334,-840.4691,1820.8378,LEFT_FOOT
14,14.206909,-846.4984,1818.5349,RIGHT_FOOT
0,-67.60069,455.58618,1923.8254,HEAD
1,-70.21547,283.14413,1912.7408,NECK
2,-193.02975,290.65045,1883.0754,LEFT_SHOULDER
3,52.598816,275.63782,1942.4062,RIGHT_SHOULDER
4,-274.7008,169.56808,1685.8485,LEFT_ELBOW
5,154.3624,39.75911,1965.3076,RIGHT_ELBOW
6,-363.93784,240.56863,1468.5349,LEFT_HAND
7,241.8063,-193.59776,1930.0751,RIGHT_HAND
8,-77.71766,82.48516,1893.0266,TORSO
9,-166.685,-113.19472,1853.6348,LEFT_HIP
10,-3.7547164,-123.15289,1892.99,RIGHT_HIP
11,-148.8009,-471.13336,1813.6826,LEFT_KNEE
12,13.652134,-469.2622,1796.71,RIGHT_KNEE
13,-146.15369,-836.41113,1833.4916,LEFT_FOOT
14,13.732297,-836.29004,1800.3123,RIGHT_FOOT
0,-71.19426,459.71765,1922.1566,HEAD
1,-72.24326,288.05975,1913.441,NECK
2,-194.26958,294.8095,1879.4026,LEFT_SHOULDER
3,49.783047,281.31003,1947.4795,RIGHT_SHOULDER
4,-263.15738,131.7203,1709.444,LEFT_ELBOW
5,154.42824,47.273987,1967.1238,RIGHT_ELBOW
6,-354.53137,157.96231,1483.1881,LEFT_HAND
7,239.0983,-185.19365,1928.6492,RIGHT_HAND
8,-78.45956,86.83562,1895.8241,TORSO
9,-165.9259,-109.89429,1855.543,LEFT_HIP
10,-3.4257932,-118.88278,1900.8713,RIGHT_HIP
11,-146.23431,-466.00266,1806.4574,LEFT_KNEE
12,5.358126,-464.99564,1803.3237,RIGHT_KNEE
13,-149.48871,-829.26904,1848.5079,LEFT_FOOT
14,6.709541,-830.787,1814.1238,RIGHT_FOOT
0,-71.774376,461.7497,1921.3263,HEAD
1,-72.73229,290.40036,1913.848,NECK
2,-194.5007,296.7712,1878.2103,LEFT_SHOULDER
3,49.036133,284.0295,1949.4857,RIGHT_SHOULDER
4,-251.3363,105.197174,1735.7369,LEFT_ELBOW
5,166.3567,29.714355,1970.3516,RIGHT_ELBOW
6,-342.0935,90.32859,1508.2032,LEFT_HAND
7,241.76538,-206.48393,1918.819,RIGHT_HAND
8,-78.399704,88.91874,1897.1945,TORSO
9,-165.42502,-108.3063,1856.7301,LEFT_HIP
10,-2.709221,-116.81948,1904.3517,RIGHT_HIP
11,-148.76459,-464.03482,1805.2333,LEFT_KNEE
12,2.8030615,-461.12924,1800.6945,RIGHT_KNEE
13,-143.26358,-826.8617,1854.5192,LEFT_FOOT
14,6.0395937,-826.8511,1821.864,RIGHT_FOOT
0,-72.73132,462.8338,1919.9231,HEAD
1,-73.33522,291.47546,1914.3547,NECK
2,-195.09523,297.48044,1878.3014,LEFT_SHOULDER
3,48.42479,285.47052,1950.4081,RIGHT_SHOULDER
4,-241.36884,87.002,1760.8828,LEFT_ELBOW
5,182.80125,2.9360046,1964.933,RIGHT_ELBOW
6,-329.52518,35.45473,1537.7217,LEFT_HAND
7,251.73894,-240.38461,1898.8112,RIGHT_HAND
8,-78.59517,89.838684,1898.5347,TORSO
9,-165.39107,-107.77692,1858.5717,LEFT_HIP
10,-2.3191662,-115.819305,1906.8575,RIGHT_HIP
11,-150.60901,-463.49048,1806.9559,LEFT_KNEE
12,1.1633792,-458.74557,1798.6575,RIGHT_KNEE
13,-144.31519,-827.1002,1853.3368,LEFT_FOOT
14,3.3189952,-824.42993,1825.2385,RIGHT_FOOT
0,-72.61052,462.47974,1919.7404,HEAD
1,-73.11293,290.96466,1914.3684,NECK
2,-195.03244,296.65717,1878.6444,LEFT_SHOULDER
3,48.80657,285.27216,1950.0924,RIGHT_SHOULDER
4,-232.40765,73.7988,1782.901,LEFT_ELBOW
5,192.51236,-1.4544373,1961.7119,RIGHT_ELBOW
6,-316.61508,-9.781593,1568.0686,LEFT_HAND
7,257.79028,-253.2706,1881.9857,RIGHT_HAND
8,-78.06468,89.237816,1899.1234,TORSO
9,-164.7579,-108.67248,1859.9271,LEFT_HIP
10,-1.2749534,-116.305595,1907.8297,RIGHT_HIP
11,-152.44826,-463.9049,1804.8817,LEFT_KNEE
12,2.1659868,-458.5559,1797.4271,RIGHT_KNEE
13,-141.66045,-827.10986,1854.8341,LEFT_FOOT
14,2.699,-824.1531,1827.4796,RIGHT_FOOT
0,-71.272804,460.87552,1920.1647,HEAD
1,-72.638145,289.1587,1914.6628,NECK
2,-194.70198,295.01212,1879.4011,LEFT_SHOULDER
3,49.42569,283.3053,1949.9246,RIGHT_SHOULDER
4,-224.74702,64.1142,1801.8577,LEFT_ELBOW
5,199.91608,2.3502197,1962.1426,RIGHT_ELBOW
6,-304.15912,-46.995598,1597.9512,LEFT_HAND
7,258.7011,-246.81947,1862.5323,RIGHT_HAND
8,-77.903915,87.41767,1899.4023,TORSO
9,-165.0615,-110.39634,1860.485,LEFT_HIP
10,-1.2778687,-118.250374,1907.7987,RIGHT_HIP
11,-152.6175,-465.34534,1803.7279,LEFT_KNEE
12,0.49195278,-461.23364,1799.6263,RIGHT_KNEE
13,-142.88644,-828.4556,1855.4757,LEFT_FOOT
14,1.5860689,-827.02686,1828.5405,RIGHT_FOOT
0,-66.930176,462.23788,1919.6709,HEAD
1,-72.89719,280.63672,1914.4387,NECK
2,-196.11397,286.8261,1878.4908,LEFT_SHOULDER
3,50.319588,274.44733,1950.3866,RIGHT_SHOULDER
4,-236.56052,207.34006,1763.6698,LEFT_ELBOW
5,208.62006,0.67944336,1961.4458,RIGHT_ELBOW
6,-296.6329,214.84747,1570.2544,LEFT_HAND
7,260.56177,-238.80263,1836.1107,RIGHT_HAND
8,-78.37135,88.89151,1900.1882,TORSO
9,-165.69841,-98.74207,1862.0575,LEFT_HIP
10,-1.9926229,-106.965324,1909.818,RIGHT_HIP
11,-152.87025,-454.51364,1811.1481,LEFT_KNEE
12,-0.5585313,-450.09418,1802.0521,RIGHT_KNEE
13,-143.79933,-818.7772,1853.7719,LEFT_FOOT
14,0.78384364,-815.9446,1830.9264,RIGHT_FOOT
0,-63.282734,463.40073,1920.9556,HEAD
1,-71.14287,276.82834,1915.7102,NECK
2,-196.45732,282.9704,1884.3192,LEFT_SHOULDER
3,54.17158,270.68628,1947.1012,RIGHT_SHOULDER
4,-270.1239,259.49307,1712.9786,LEFT_ELBOW
5,217.18874,7.838135,1955.7435,RIGHT_ELBOW
6,-330.04764,344.8824,1515.3284,LEFT_HAND
7,264.06827,-216.24022,1805.7316,RIGHT_HAND
8,-76.75818,90.10155,1901.5914,TORSO
9,-165.10233,-92.57044,1866.7493,LEFT_HIP
10,0.35534286,-100.680046,1908.196,RIGHT_HIP
11,-151.45126,-447.8133,1812.4288,LEFT_KNEE
12,2.580172,-444.09747,1801.3473,RIGHT_KNEE
13,-144.58185,-811.55005,1860.0995,LEFT_FOOT
14,4.027149,-810.2792,1825.634,RIGHT_FOOT
0,-61.485504,465.25385,1924.0961,HEAD
1,-71.98025,275.45428,1916.8657,NECK
2,-197.77106,281.96362,1884.9398,LEFT_SHOULDER
3,53.810562,268.94495,1948.7916,RIGHT_SHOULDER
4,-306.9685,312.35907,1709.0654,LEFT_ELBOW
5,222.08781,21.914185,1954.3822,RIGHT_ELBOW
6,-368.83752,458.70288,1540.0627,LEFT_HAND
7,270.95294,-172.5506,1774.796,RIGHT_HAND
8,-77.89414,91.25679,1902.6113,TORSO
9,-166.40941,-88.66631,1867.3926,LEFT_HIP
10,-1.206656,-97.215096,1909.3213,RIGHT_HIP
11,-151.75267,-443.73193,1812.0657,LEFT_KNEE
12,-1.2107118,-440.66458,1802.5586,RIGHT_KNEE
13,-149.20024,-808.4161,1851.9702,LEFT_FOOT
14,0.8860327,-806.55347,1830.9382,RIGHT_FOOT
0,-60.497776,463.9309,1920.6342,HEAD
1,-73.658905,274.25604,1915.4631,NECK
2,-199.36986,281.56375,1882.1372,LEFT_SHOULDER
3,52.05204,266.9483,1948.7891,RIGHT_SHOULDER
4,-328.62973,351.3653,1717.5499,LEFT_ELBOW
5,229.04898,37.95465,1953.6624,RIGHT_ELBOW
6,-374.5446,540.7757,1585.069,LEFT_HAND
7,282.4444,-113.91048,1739.9624,RIGHT_HAND
8,-81.04808,91.23447,1903.2034,TORSO
9,-170.81972,-86.99811,1869.104,LEFT_HIP
10,-6.0547886,-96.57608,1912.7832,RIGHT_HIP
11,-156.88438,-442.60306,1817.1963,LEFT_KNEE
12,-4.5512996,-440.27338,1806.8251,RIGHT_KNEE
13,-151.50174,-807.9003,1850.9747,LEFT_FOOT
14,-2.1694446,-806.4345,1831.5264,RIGHT_FOOT
0,-59.586487,463.74536,1918.9132,HEAD
1,-74.873245,273.34296,1915.1598,NECK
2,-200.52126,281.48532,1881.156,LEFT_SHOULDER
3,50.77477,265.20062,1949.1636,RIGHT_SHOULDER
4,-342.38907,374.82568,1729.385,LEFT_ELBOW
5,240.03163,51.975372,1941.3154,RIGHT_ELBOW
6,-362.6258,591.3299,1634.0876,LEFT_HAND
7,289.56824,-47.629723,1704.8159,RIGHT_HAND
8,-83.82312,90.9206,1904.5488,TORSO
9,-175.02226,-86.17177,1871.679,LEFT_HIP
10,-10.523739,-96.83176,1916.1968,RIGHT_HIP
11,-156.17024,-441.43408,1819.1189,LEFT_KNEE
12,-4.1254997,-439.266,1806.5627,RIGHT_KNEE
13,-152.18753,-807.06177,1850.0657,LEFT_FOOT
14,-1.6006725,-805.33386,1832.8582,RIGHT_FOOT
0,-58.142017,463.7566,1919.56,HEAD
1,-73.98105,273.32495,1916.5631,NECK
2,-199.50572,281.47766,1881.8032,LEFT_SHOULDER
3,51.543613,265.1722,1951.323,RIGHT_SHOULDER
4,-351.81888,379.6259,1741.8215,LEFT_ELBOW
5,249.5135,75.48694,1946.1578,RIGHT_ELBOW
6,-344.1427,610.84906,1678.138,LEFT_HAND
7,278.7547,18.329475,1696.3591,RIGHT_HAND
8,-83.014725,91.182205,1906.4651,TORSO
9,-174.17488,-85.62648,1873.6249,LEFT_HIP
10,-9.92191,-96.29457,1919.1093,RIGHT_HIP
11,-153.45685,-441.015,1822.5269,LEFT_KNEE
12,0.9757652,-438.54016,1809.2367,RIGHT_KNEE
13,-141.91357,-806.8541,1847.5466,LEFT_FOOT
14,3.5442312,-804.91016,1830.5563,RIGHT_FOOT
0,-57.788937,463.47958,1918.3857,HEAD
1,-73.065025,272.92273,1917.1895,NECK
2,-198.92734,280.91287,1883.4867,LEFT_SHOULDER
3,52.797302,264.9326,1950.8922,RIGHT_SHOULDER
4,-386.09338,352.1625,1770.9598,LEFT_ELBOW
5,267.7596,105.245636,2066.0718,RIGHT_ELBOW
6,-297.09668,576.82104,1789.6891,LEFT_HAND
7,260.97638,70.41247,1812.2507,RIGHT_HAND
8,-82.05882,90.90172,1907.6237,TORSO
9,-173.38208,-85.89275,1876.0121,LEFT_HIP
10,-8.723169,-96.34583,1920.1036,RIGHT_HIP
11,-150.93794,-440.94333,1823.2637,LEFT_KNEE
12,1.3199806,-437.96408,1808.1469,RIGHT_KNEE
13,-145.26749,-806.7832,1850.6307,LEFT_FOOT
14,5.14431,-804.48395,1826.7104,RIGHT_FOOT
0,-58.159042,462.86322,1917.7971,HEAD
1,-72.400764,271.73157,1917.7067,NECK
2,-198.94295,279.31854,1886.5691,LEFT_SHOULDER
3,54.14142,264.14465,1948.8442,RIGHT_SHOULDER
4,-392.48932,315.7996,1773.4951,LEFT_ELBOW
5,236.65216,119.16321,2025.1678,RIGHT_ELBOW
6,-302.6148,541.82947,1791.2595,LEFT_HAND
7,291.1426,139.43619,1787.1394,RIGHT_HAND
8,-80.9379,89.76865,1908.0646,TORSO
9,-172.253,-87.23127,1878.0537,LEFT_HIP
10,-6.69705,-97.15731,1918.7913,RIGHT_HIP
11,-151.50151,-442.14093,1823.6598,LEFT_KNEE
12,2.2535973,-437.96176,1804.2699,RIGHT_KNEE
13,-142.26813,-807.8099,1852.9141,LEFT_FOOT
14,6.168104,-804.5658,1821.3953,RIGHT_FOOT
0,-58.360905,464.9568,1921.9991,HEAD
1,-71.0924,273.37085,1920.2797,NECK
2,-198.70338,280.60043,1894.1306,LEFT_SHOULDER
3,56.518593,266.1413,1946.4287,RIGHT_SHOULDER
4,-384.7683,310.41962,1780.7415,LEFT_ELBOW
5,245.80038,141.06476,1990.5742,RIGHT_ELBOW
6,-294.37723,538.14465,1793.4749,LEFT_HAND
7,303.1649,207.02042,1759.3198,RIGHT_HAND
8,-79.16571,91.4991,1909.3955,TORSO
9,-170.74988,-85.64151,1881.3989,LEFT_HIP
10,-3.7281742,-95.10382,1915.6238,RIGHT_HIP
11,-150.5862,-440.37845,1825.6295,LEFT_KNEE
12,3.2927618,-436.02332,1801.2797,RIGHT_KNEE
13,-142.83397,-806.05585,1855.7234,LEFT_FOOT
14,6.6074686,-802.6173,1818.9404,RIGHT_FOOT
0,-58.69111,464.07562,1919.6104,HEAD
1,-69.7376,272.36624,1919.7571,NECK
2,-198.33556,279.28473,1899.3068,LEFT_SHOULDER
3,58.860344,265.44775,1940.2074,RIGHT_SHOULDER
4,-376.3637,298.69394,1787.3701,LEFT_ELBOW
5,262.921,168.04602,1959.7919,RIGHT_ELBOW
6,-289.02893,530.605,1793.5592,LEFT_HAND
7,311.03183,276.22913,1739.8363,RIGHT_HAND
8,-77.940445,90.46579,1909.8008,TORSO
9,-170.28844,-86.9077,1886.4634,LEFT_HIP
10,-1.9981375,-95.961624,1913.2256,RIGHT_HIP
11,-152.16327,-441.0075,1826.2917,LEFT_KNEE
12,1.9075611,-438.57416,1804.0497,RIGHT_KNEE
