joint,x,y,z,jointname
14,-74.69466,-766.64343,3569.6228,RIGHT_FOOT
0,-274.19275,549.0205,3713.8997,HEAD
1,-277.19275,306.72275,3718.2178,NECK
2,-413.17117,292.3243,3710.562,LEFT_SHOULDER
3,-141.21431,321.12115,3725.8735,RIGHT_SHOULDER
4,-484.71893,77.079315,3779.6782,LEFT_ELBOW
5,-98.72351,87.90935,3777.1208,RIGHT_ELBOW
6,-568.00354,-132.46036,3645.7568,LEFT_HAND
7,-40.52331,-159.00923,3700.2544,RIGHT_HAND
8,-257.21378,132.41733,3691.182,TORSO
9,-318.725,-50.51689,3659.5579,LEFT_HIP
10,-155.7446,-33.259293,3668.7341,RIGHT_HIP
11,-334.3567,-461.6668,3653.273,LEFT_KNEE
12,-130.13997,-421.07764,3543.5007,RIGHT_KNEE
13,-320.2385,-827.8776,3692.582,LEFT_FOOT
14,-104.18264,-788.2533,3548.5796,RIGHT_FOOT
0,-277.4255,554.2283,3706.71,HEAD
1,-277.44543,307.21213,3714.7078,NECK
2,-413.3466,294.3243,3709.7979,LEFT_SHOULDER
3,-141.54425,320.09995,3719.6177,RIGHT_SHOULDER
4,-486.55484,79.23451,3783.3975,LEFT_ELBOW
5,-109.61464,95.59143,3776.7583,RIGHT_ELBOW
6,-577.1885,-156.12639,3651.9548,LEFT_HAND
7,-50.537952,-165.4942,3774.3977,RIGHT_HAND
8,-259.87112,132.75769,3686.188,TORSO
9,-320.49036,-49.112015,3654.8433,LEFT_HIP
10,-164.10329,-34.28148,3660.4932,RIGHT_HIP
11,-333.24457,-460.10242,3649.4634,LEFT_KNEE
12,-143.18892,-427.05444,3547.119,RIGHT_KNEE
13,-319.64465,-824.51855,3687.9707,LEFT_FOOT
14,-133.25226,-772.5474,3491.6487,RIGHT_FOOT
0,-279.93124,553.9432,3698.2285,HEAD
1,-278.5711,306.40704,3713.2104,NECK
2,-413.99152,293.376,3707.7847,LEFT_SHOULDER
3,-143.15071,319.43805,3718.6362,RIGHT_SHOULDER
4,-485.34048,79.05829,3781.271,LEFT_ELBOW
5,-108.911514,93.10072,3785.2703,RIGHT_ELBOW
6,-574.0231,-163.16966,3652.1453,LEFT_HAND
7,-74.77879,-172.86342,3749.5635,RIGHT_HAND
8,-260.66754,131.4665,3686.5134,TORSO
9,-322.35284,-51.13256,3656.6274,LEFT_HIP
10,-163.1751,-35.81546,3663.0054,RIGHT_HIP
11,-334.70285,-461.10608,3649.0986,LEFT_KNEE
12,-151.8644,-431.54996,3544.9272,RIGHT_KNEE
13,-312.15643,-826.50916,3695.974,LEFT_FOOT
14,-140.68265,-776.22925,3492.893,RIGHT_FOOT
0,-282.07947,553.7216,3692.3477,HEAD
1,-279.8749,305.0999,3712.031,NECK
2,-414.84283,294.20978,3708.4229,LEFT_SHOULDER
3,-144.907,315.99005,3715.6392,RIGHT_SHOULDER
4,-483.77634,80.43361,3781.493,LEFT_ELBOW
5,-111.332405,87.15852,3790.1145,RIGHT_ELBOW
6,-559.74225,-112.24463,3639.2583,LEFT_HAND
7,-82.14266,-166.32146,3793.4265,RIGHT_HAND
8,-264.46213,123.01723,3685.0588,TORSO
9,-325.829,-65.26058,3656.0342,LEFT_HIP
10,-172.26968,-52.870346,3660.1392,RIGHT_HIP
11,-338.27768,-476.6394,3643.5747,LEFT_KNEE
12,-156.26253,-427.67273,3546.0488,RIGHT_KNEE
13,-310.38065,-838.9575,3699.3787,LEFT_FOOT
14,-149.16756,-774.57263,3500.0476,RIGHT_FOOT
0,-282.33344,553.8484,3688.796,HEAD
1,-280.3441,303.76953,3710.442,NECK
2,-414.83505,294.577,3707.6416,LEFT_SHOULDER
3,-145.85312,312.96207,3713.2422,RIGHT_SHOULDER
4,-482.54846,80.18355,3781.1243,LEFT_ELBOW
5,-111.67883,81.01488,3789.863,RIGHT_ELBOW
6,-554.85956,-173.34782,3654.571,LEFT_HAND
7,-80.45854,-176.35579,3780.561,RIGHT_HAND
8,-266.89932,115.729675,3682.0054,TORSO
9,-328.87082,-77.46493,3651.9985,LEFT_HIP
10,-178.0383,-67.15543,3655.1392,RIGHT_HIP
11,-337.4685,-480.15118,3639.3484,LEFT_KNEE
12,-170.10948,-446.94522,3553.2126,RIGHT_KNEE
13,-299.29126,-850.0006,3728.3723,LEFT_FOOT
14,-157.92322,-782.5419,3498.8762,RIGHT_FOOT
0,-280.8691,553.26245,3686.1592,HEAD
1,-279.31198,298.2317,3705.7415,NECK
2,-411.23245,290.63077,3703.028,LEFT_SHOULDER
3,-147.39153,305.8326,3708.4548,RIGHT_SHOULDER
4,-481.31696,83.14412,3776.8044,LEFT_ELBOW
5,-112.27582,72.71716,3790.8557,RIGHT_ELBOW
6,-532.56384,-177.62245,3627.2935,LEFT_HAND
7,-68.19915,-171.03903,3732.5625,RIGHT_HAND
8,-267.76532,108.07266,3677.0476,TORSO
9,-328.09482,-86.227684,3646.8755,LEFT_HIP
10,-184.34251,-77.945045,3649.832,RIGHT_HIP
11,-335.10556,-476.56027,3639.6235,LEFT_KNEE
12,-175.26059,-457.77304,3549.9585,RIGHT_KNEE
13,-297.02505,-843.5356,3737.7727,LEFT_FOOT
14,-163.27774,-792.2872,3496.8076,RIGHT_FOOT
0,-278.33527,551.42725,3691.062,HEAD
1,-278.2305,298.53162,3701.7458,NECK
2,-408.63257,290.77008,3697.6116,LEFT_SHOULDER
3,-147.82843,306.29318,3705.8801,RIGHT_SHOULDER
4,-476.67004,79.60861,3769.4106,LEFT_ELBOW
5,-110.05336,72.50017,3790.5457,RIGHT_ELBOW
6,-525.9226,-150.19807,3604.816,LEFT_HAND
7,-75.16836,-162.4215,3746.7842,RIGHT_HAND
8,-266.16174,109.71349,3675.558,TORSO
9,-327.6981,-83.48563,3647.0369,LEFT_HIP
10,-180.48788,-74.72365,3651.7039,RIGHT_HIP
11,-333.71606,-471.08572,3643.1055,LEFT_KNEE
12,-177.18448,-457.40686,3545.215,RIGHT_KNEE
13,-291.7445,-838.4665,3740.231,LEFT_FOOT
14,-165.2656,-797.38934,3497.175,RIGHT_FOOT
0,-276.9168,553.22705,3685.7043,HEAD
1,-273.99677,299.41055,3690.5098,NECK
2,-401.59457,291.7635,3688.942,LEFT_SHOULDER
3,-146.39897,307.05762,3692.0776,RIGHT_SHOULDER
4,-465.28827,79.36452,3747.245,LEFT_ELBOW
5,-109.63762,67.73953,3790.5593,RIGHT_ELBOW
6,-517.50574,-125.605484,3598.3938,LEFT_HAND
7,-77.23344,-160.7779,3775.6885,RIGHT_HAND
8,-262.51718,112.15192,3669.5942,TORSO
9,-326.46387,-79.62709,3647.752,LEFT_HIP
10,-175.61131,-70.58635,3649.6055,RIGHT_HIP
11,-332.21585,-469.16534,3645.2095,LEFT_KNEE
12,-174.53903,-456.58044,3538.8164,RIGHT_KNEE
13,-285.00867,-832.2258,3747.0276,LEFT_FOOT
14,-165.87267,-802.051,3499.3823,RIGHT_FOOT
0,-271.58093,556.5017,3679.5813,HEAD
1,-270.99576,298.2901,3685.3662,NECK
2,-395.81497,291.40033,3682.154,LEFT_SHOULDER
3,-146.17654,305.1799,3688.5784,RIGHT_SHOULDER
4,-454.84442,75.38942,3728.3064,LEFT_ELBOW
5,-96.138,69.05286,3760.981,RIGHT_ELBOW
6,-491.77707,-129.56361,3652.8176,LEFT_HAND
7,-76.55419,-150.32463,3735.711,RIGHT_HAND
8,-260.15527,110.826866,3666.2158,TORSO
9,-324.89978,-80.808525,3645.1204,LEFT_HIP
10,-173.72981,-72.464226,3649.0105,RIGHT_HIP
11,-330.91406,-469.2856,3644.8228,LEFT_KNEE
12,-172.66745,-456.7749,3534.003,RIGHT_KNEE
13,-286.97586,-828.57764,3743.7207,LEFT_FOOT
14,-164.96858,-806.2834,3498.5852,RIGHT_FOOT
0,-265.45645,558.22766,3675.0227,HEAD
1,-268.01297,301.03415,3680.9216,NECK
2,-391.36548,293.4724,3672.5308,LEFT_SHOULDER
3,-144.66046,308.5959,3689.3125,RIGHT_SHOULDER
4,-447.02576,73.16243,3715.574,LEFT_ELBOW
5,-96.37844,69.624725,3749.7463,RIGHT_ELBOW
6,-471.21463,-141.20378,3567.7717,LEFT_HAND
7,-75.62262,-183.8757,3719.1394,RIGHT_HAND
8,-255.33551,112.999084,3664.0073,TORSO
9,-322.78732,-79.948044,3641.6423,LEFT_HIP
10,-162.52878,-70.12392,3652.5437,RIGHT_HIP
11,-328.4262,-470.14807,3641.0735,LEFT_KNEE
12,-172.15863,-457.16638,3527.0706,RIGHT_KNEE
13,-294.742,-818.61884,3726.9873,LEFT_FOOT
14,-163.7367,-810.19086,3496.2349,RIGHT_FOOT
0,-260.40872,558.90845,3673.395,HEAD
1,-260.9991,300.05658,3673.8442,NECK
2,-388.8694,293.09827,3662.5625,LEFT_SHOULDER
3,-133.12881,307.01486,3685.126,RIGHT_SHOULDER
4,-437.29968,66.235794,3707.8564,LEFT_ELBOW
5,-94.7728,71.96678,3751.7156,RIGHT_ELBOW
6,-449.00674,-148.77142,3524.4578,LEFT_HAND
7,-61.49237,-200.9796,3716.3564,RIGHT_HAND
8,-249.17488,113.20731,3655.069,TORSO
9,-317.5937,-78.008514,3629.2144,LEFT_HIP
10,-157.10764,-69.275375,3643.3735,RIGHT_HIP
11,-325.32663,-463.36615,3625.0427,LEFT_KNEE
12,-170.66245,-453.67157,3518.953,RIGHT_KNEE
13,-295.69022,-816.41876,3718.8005,LEFT_FOOT
14,-163.32639,-807.5105,3491.9597,RIGHT_FOOT
0,-257.43893,558.92065,3670.0586,HEAD
1,-255.91843,294.39294,3667.5173,NECK
2,-388.2414,285.25812,3663.6348,LEFT_SHOULDER
3,-123.595436,303.52774,3671.4,RIGHT_SHOULDER
4,-432.29953,53.01831,3711.4502,LEFT_ELBOW
5,-84.6198,71.141266,3751.2266,RIGHT_ELBOW
6,-407.20123,-169.4715,3490.7903,LEFT_HAND
7,-48.05642,-175.50696,3679.885,RIGHT_HAND
8,-242.49849,113.02269,3636.8718,TORSO
9,-310.93274,-73.998276,3603.8247,LEFT_HIP
10,-147.2244,-62.696823,3608.628,RIGHT_HIP
11,-319.92996,-453.70514,3607.1802,LEFT_KNEE
12,-170.47269,-447.7041,3524.4893,RIGHT_KNEE
13,-294.26492,-817.27765,3703.8657,LEFT_FOOT
14,-164.45647,-801.1891,3500.2373,RIGHT_FOOT
0,-255.40193,558.7397,3666.8125,HEAD
1,-253.27567,290.0996,3660.3352,NECK
2,-386.7819,280.00278,3654.045,LEFT_SHOULDER
3,-119.7694,300.1964,3666.6255,RIGHT_SHOULDER
4,-424.44992,36.58162,3708.3513,LEFT_ELBOW
5,-76.696655,69.11621,3757.3416,RIGHT_ELBOW
6,-408.66306,-160.0956,3471.824,LEFT_HAND
7,-26.468262,-150.09319,3655.071,RIGHT_HAND
8,-238.27672,113.756935,3625.0505,TORSO
9,-309.4876,-69.10561,3585.704,LEFT_HIP
10,-137.06795,-56.06585,3593.8276,RIGHT_HIP
11,-315.91553,-452.39056,3599.9255,LEFT_KNEE
12,-166.03513,-433.92398,3516.1973,RIGHT_KNEE
13,-292.7717,-819.8081,3692.5369,LEFT_FOOT
14,-162.14836,-793.15894,3504.5251,RIGHT_FOOT
0,-248.2929,557.0995,3659.1858,HEAD
1,-250.77025,289.75763,3655.9954,NECK
2,-384.5759,278.77185,3651.392,LEFT_SHOULDER
3,-116.96462,300.74338,3660.5986,RIGHT_SHOULDER
4,-406.42792,27.770157,3683.8433,LEFT_ELBOW
5,-58.352726,83.75165,3714.5042,RIGHT_ELBOW
6,-386.89078,-165.54085,3481.5046,LEFT_HAND
7,-8.649452,-162.31792,3597.752,RIGHT_HAND
8,-235.15082,115.37016,3618.156,TORSO
9,-307.93506,-66.27544,3577.2751,LEFT_HIP
10,-131.1277,-51.75914,3583.3582,RIGHT_HIP
11,-309.3374,-458.6187,3586.5686,LEFT_KNEE
12,-162.48111,-428.94495,3512.494,RIGHT_KNEE
13,-291.6431,-823.6779,3685.735,LEFT_FOOT
14,-161.8315,-791.50195,3503.048,RIGHT_FOOT
0,-241.93886,557.3247,3656.5276,HEAD
1,-245.51591,296.81213,3647.6238,NECK
2,-381.32672,285.35236,3646.4622,LEFT_SHOULDER
3,-109.70511,308.27185,3648.7854,RIGHT_SHOULDER
4,-406.17905,31.693085,3686.8076,LEFT_ELBOW
5,-48.601143,84.511475,3701.6348,RIGHT_ELBOW
6,-385.33017,-170.07072,3474.8223,LEFT_HAND
7,0.89033127,-163.26434,3573.2207,RIGHT_HAND
8,-229.9659,117.394455,3599.607,TORSO
9,-294.9077,-68.815125,3550.9016,LEFT_HIP
10,-133.92404,-55.231293,3552.2786,RIGHT_HIP
11,-307.05618,-463.30255,3577.0999,LEFT_KNEE
12,-149.75888,-437.29343,3508.052,RIGHT_KNEE
13,-293.48746,-825.69696,3687.8052,LEFT_FOOT
14,-159.53058,-789.0589,3501.3333,RIGHT_FOOT
0,-232.79163,556.2141,3652.1108,HEAD
1,-240.45459,295.36246,3642.1575,NECK
2,-374.56815,282.66772,3645.9387,LEFT_SHOULDER
3,-106.34102,308.05716,3638.3762,RIGHT_SHOULDER
4,-402.7594,33.65399,3692.211,LEFT_ELBOW
5,-47.647324,86.72467,3659.174,RIGHT_ELBOW
6,-384.74265,-142.99474,3471.6392,LEFT_HAND
7,25.994446,-160.33475,3529.9336,RIGHT_HAND
8,-225.10814,118.0613,3591.218,TORSO
9,-282.16193,-66.09299,3542.3198,LEFT_HIP
10,-137.36145,-52.386703,3538.2373,RIGHT_HIP
11,-306.39697,-458.83728,3555.6577,LEFT_KNEE
12,-141.68771,-441.70728,3507.3708,RIGHT_KNEE
13,-305.65488,-802.81177,3646.641,LEFT_FOOT
14,-158.54626,-792.6138,3503.4438,RIGHT_FOOT
0,-223.42407,554.2009,3650.1243,HEAD
1,-233.6678,296.4845,3637.7405,NECK
2,-365.0892,284.15735,3647.2183,LEFT_SHOULDER
3,-102.2464,308.81165,3628.2627,RIGHT_SHOULDER
4,-407.4842,60.004257,3688.0483,LEFT_ELBOW
5,-38.739746,83.157104,3638.5737,RIGHT_ELBOW
6,-385.3413,-130.0052,3477.3118,LEFT_HAND
7,6.49984,-154.28482,3547.6917,RIGHT_HAND
8,-220.88924,121.644516,3587.5286,TORSO
9,-280.81174,-60.014717,3542.5598,LEFT_HIP
10,-135.4096,-46.376205,3532.0735,RIGHT_HIP
11,-307.02582,-451.50357,3530.9055,LEFT_KNEE
12,-140.85678,-441.01862,3510.9639,RIGHT_KNEE
13,-301.72595,-797.79553,3641.7383,LEFT_FOOT
14,-158.76952,-797.9315,3509.3787,RIGHT_FOOT
0,-215.92545,555.204,3653.1472,HEAD
1,-217.53522,288.55276,3626.5564,NECK
2,-353.24493,281.21368,3641.8623,LEFT_SHOULDER
3,-81.82549,295.89185,3611.2505,RIGHT_SHOULDER
4,-390.13474,72.39615,3675.4946,LEFT_ELBOW
5,-24.101124,68.57851,3631.1309,RIGHT_ELBOW
6,-391.89105,-142.73822,3446.3938,LEFT_HAND
7,12.985531,-135.73729,3489.7595,RIGHT_HAND
8,-213.34818,118.20644,3582.0012,TORSO
9,-283.61942,-56.16651,3545.8438,LEFT_HIP
10,-134.70285,-48.113228,3529.0483,RIGHT_HIP
11,-306.5613,-445.8606,3510.2031,LEFT_KNEE
12,-138.81256,-439.56537,3506.238,RIGHT_KNEE
13,-297.99432,-796.17883,3636.7205,LEFT_FOOT
14,-158.51884,-799.43915,3507.4258,RIGHT_FOOT
0,-210.57645,555.4116,3653.9392,HEAD
1,-210.07408,287.4309,3615.0261,NECK
2,-343.02838,280.8261,3630.9792,LEFT_SHOULDER
3,-77.11976,294.03574,3599.073,RIGHT_SHOULDER
4,-391.29193,59.131973,3678.0771,LEFT_ELBOW
5,-23.071903,75.52406,3626.8162,RIGHT_ELBOW
6,-418.17722,-102.43616,3462.2354,LEFT_HAND
7,7.5282154,-111.29996,3490.4968,RIGHT_HAND
8,-206.66095,119.322014,3573.8718,TORSO
9,-279.63882,-52.581795,3541.8838,LEFT_HIP
10,-126.85685,-44.99198,3523.5513,RIGHT_HIP
11,-308.7757,-437.2999,3491.8271,LEFT_KNEE
12,-135.05585,-440.57492,3502.4622,RIGHT_KNEE
13,-293.84747,-794.9146,3603.9463,LEFT_FOOT
14,-157.59338,-801.2521,3506.5737,RIGHT_FOOT
0,-206.94194,555.1223,3655.1555,HEAD
1,-207.33739,287.8708,3606.942,NECK
2,-338.39755,281.99335,3620.5806,LEFT_SHOULDER
3,-76.27723,293.74823,3593.3032,RIGHT_SHOULDER
4,-391.02246,54.363358,3674.4453,LEFT_ELBOW
5,-16.456764,95.84906,3614.146,RIGHT_ELBOW
6,-414.09564,-116.44646,3423.583,LEFT_HAND
7,31.630028,-86.09952,3477.3174,RIGHT_HAND
8,-203.84041,121.10679,3568.6804,TORSO
9,-279.21155,-49.194077,3538.6262,LEFT_HIP
10,-121.47532,-42.12033,3522.2117,RIGHT_HIP
11,-305.59753,-434.47192,3462.1082,LEFT_KNEE
12,-131.0569,-430.4067,3492.896,RIGHT_KNEE
13,-294.60217,-795.96124,3599.6035,LEFT_FOOT
14,-157.01233,-801.4343,3504.1873,RIGHT_FOOT
0,-202.22583,555.99506,3653.7947,HEAD
1,-204.914,295.0338,3597.3992,NECK
2,-335.50183,291.25128,3605.9185,LEFT_SHOULDER
3,-74.32617,298.81638,3588.88,RIGHT_SHOULDER
4,-386.6651,64.10809,3645.1711,LEFT_ELBOW
5,-4.797577,112.08089,3597.2527,RIGHT_ELBOW
6,-420.12234,-132.54306,3393.0813,LEFT_HAND
7,42.225674,-73.87819,3472.634,RIGHT_HAND
8,-202.16785,126.449646,3564.6423,TORSO
9,-278.94818,-44.438072,3537.0737,LEFT_HIP
10,-119.8952,-39.83101,3526.6973,RIGHT_HIP
11,-308.80002,-419.96744,3425.9128,LEFT_KNEE
12,-129.70706,-431.69177,3497.608,RIGHT_KNEE
13,-303.30145,-776.08594,3593.0415,LEFT_FOOT
14,-157.4254,-800.8479,3505.8223,RIGHT_FOOT
0,-200.06825,557.66656,3653.8816,HEAD
1,-204.6051,299.7348,3590.8015,NECK
2,-338.32553,295.59467,3597.1885,LEFT_SHOULDER
3,-70.88467,303.87494,3584.4146,RIGHT_SHOULDER
4,-382.71524,67.284134,3628.9985,LEFT_ELBOW
5,0.3939972,120.54715,3592.5938,RIGHT_ELBOW
6,-414.4034,-118.42322,3429.264,LEFT_HAND
7,45.579773,-62.02063,3466.6384,RIGHT_HAND
8,-200.72327,129.65259,3561.823,TORSO
9,-277.37607,-42.92305,3536.6912,LEFT_HIP
10,-116.3068,-37.936172,3528.9978,RIGHT_HIP
11,-305.4665,-415.45105,3407.164,LEFT_KNEE
12,-126.794624,-429.17346,3497.9033,RIGHT_KNEE
13,-288.15695,-771.51465,3564.5972,LEFT_FOOT
14,-160.7646,-803.4601,3500.2805,RIGHT_FOOT
0,-189.10886,565.6591,3648.756,HEAD
1,-194.63248,307.22388,3598.7664,NECK
2,-323.5368,305.26727,3606.2214,LEFT_SHOULDER
3,-65.72816,309.18048,3591.3113,RIGHT_SHOULDER
4,-381.89227,72.030914,3632.8306,LEFT_ELBOW
5,9.872948,123.79962,3591.731,RIGHT_ELBOW
6,-443.98117,-105.051865,3422.7534,LEFT_HAND
7,42.477962,-48.390106,3454.6216,RIGHT_HAND
8,-194.00157,135.71579,3564.662,TORSO
9,-276.78763,-37.05847,3535.382,LEFT_HIP
10,-109.95368,-34.526154,3525.7336,RIGHT_HIP
11,-299.6863,-415.1812,3403.7876,LEFT_KNEE
12,-124.77778,-428.64883,3492.5732,RIGHT_KNEE
13,-281.21445,-774.7531,3556.7085,LEFT_FOOT
14,-160.63446,-797.4912,3469.7854,RIGHT_FOOT
0,-179.06964,570.7654,3633.2605,HEAD
1,-195.8601,304.74405,3595.2031,NECK
2,-326.43762,303.41193,3598.936,LEFT_SHOULDER
3,-65.282616,306.07617,3591.4702,RIGHT_SHOULDER
4,-380.8601,72.44551,3638.1775,LEFT_ELBOW
5,17.8581,128.32318,3561.4663,RIGHT_ELBOW
6,-437.02078,-112.470184,3466.4136,LEFT_HAND
7,43.556744,-68.798294,3367.9626,RIGHT_HAND
8,-195.11394,134.86244,3560.68,TORSO
9,-277.39697,-35.86621,3528.5303,LEFT_HIP
10,-111.33853,-34.17212,3523.7832,RIGHT_HIP
11,-289.70505,-416.6943,3396.9758,LEFT_KNEE
12,-122.892136,-427.4271,3491.6604,RIGHT_KNEE
13,-269.29706,-778.4858,3518.0237,LEFT_FOOT
14,-162.59987,-793.47003,3457.064,RIGHT_FOOT
0,-178.39658,571.1366,3631.587,HEAD
1,-196.02272,304.1454,3594.6484,NECK
2,-327.46518,301.64832,3601.8892,LEFT_SHOULDER
3,-64.580246,306.6425,3587.4077,RIGHT_SHOULDER
4,-376.22327,80.36786,3648.9678,LEFT_ELBOW
5,19.026619,128.88272,3548.3906,RIGHT_ELBOW
6,-449.29156,-115.97388,3472.4573,LEFT_HAND
7,44.577972,-57.247894,3380.949,RIGHT_HAND
8,-194.69601,133.80885,3559.9885,TORSO
9,-275.68646,-38.091522,3529.8633,LEFT_HIP
10,-111.05217,-34.963867,3520.794,RIGHT_HIP
11,-282.69934,-416.35846,3392.1985,LEFT_KNEE
12,-121.51706,-429.70306,3492.4988,RIGHT_KNEE
13,-261.89133,-781.4704,3497.6504,LEFT_FOOT
14,-167.27597,-803.4341,3463.618,RIGHT_FOOT
0,-176.90553,570.0154,3630.173,HEAD
1,-193.70146,309.65155,3582.7185,NECK
2,-324.65204,306.79404,3594.83,LEFT_SHOULDER
3,-62.75087,312.5091,3570.607,RIGHT_SHOULDER
4,-359.10812,85.72803,3631.4192,LEFT_ELBOW
5,19.42131,127.20114,3561.5732,RIGHT_ELBOW
6,-439.64084,-135.10083,3444.9934,LEFT_HAND
7,56.093502,-70.057556,3364.9114,RIGHT_HAND
8,-192.69774,136.06752,3552.616,TORSO
9,-271.4532,-39.25699,3529.8904,LEFT_HIP
10,-111.93483,-35.776062,3515.1365,RIGHT_HIP
11,-269.59195,-417.91724,3391.4358,LEFT_KNEE
12,-119.85535,-432.076,3488.3062,RIGHT_KNEE
13,-259.45865,-785.70276,3481.3306,LEFT_FOOT
14,-165.37177,-807.93774,3471.8564,RIGHT_FOOT
0,-174.02838,568.96924,3629.961,HEAD
1,-192.42906,313.4595,3578.3647,NECK
2,-323.18576,310.47852,3593.397,LEFT_SHOULDER
3,-61.67237,316.4405,3563.3325,RIGHT_SHOULDER
4,-348.53305,91.25125,3614.947,LEFT_ELBOW
5,20.715263,126.86693,3567.125,RIGHT_ELBOW
6,-417.88147,-117.886734,3517.6028,LEFT_HAND
7,39.51927,-76.83942,3413.269,RIGHT_HAND
8,-191.72227,138.4579,3549.8088,TORSO
9,-269.6887,-38.33728,3530.2974,LEFT_HIP
10,-112.342285,-34.750122,3512.2085,RIGHT_HIP
11,-265.47226,-420.07748,3393.4,LEFT_KNEE
12,-118.63343,-436.8617,3482.9084,RIGHT_KNEE
13,-254.53836,-785.4565,3465.9504,LEFT_FOOT
14,-167.73361,-819.1344,3448.0579,RIGHT_FOOT
0,-169.59183,569.36676,3624.9456,HEAD
1,-192.41658,315.54453,3580.837,NECK
2,-322.89664,312.4598,3594.799,LEFT_SHOULDER
3,-61.936523,318.62924,3566.8748,RIGHT_SHOULDER
4,-346.44086,99.058014,3622.9434,LEFT_ELBOW
5,19.742348,124.303116,3563.877,RIGHT_ELBOW
6,-432.81018,-124.2325,3516.6558,LEFT_HAND
7,42.07887,-86.06633,3405.561,RIGHT_HAND
8,-191.67746,139.14166,3548.7705,TORSO
9,-270.197,-39.13498,3525.1853,LEFT_HIP
10,-111.67972,-35.38742,3508.223,RIGHT_HIP
11,-254.43756,-426.80484,3384.985,LEFT_KNEE
12,-121.16002,-442.4333,3469.9065,RIGHT_KNEE
13,-252.66612,-787.54016,3465.2744,LEFT_FOOT
14,-168.93575,-816.3667,3461.829,RIGHT_FOOT
0,-165.10677,568.03613,3619.5823,HEAD
1,-193.38712,319.50964,3576.6455,NECK
2,-322.93622,315.76312,3592.9526,LEFT_SHOULDER
3,-63.838005,323.25616,3560.3384,RIGHT_SHOULDER
4,-352.10626,100.71457,3628.4348,LEFT_ELBOW
5,18.131874,123.90909,3561.7483,RIGHT_ELBOW
6,-415.4173,-126.94632,3484.635,LEFT_HAND
7,34.772427,-102.69971,3384.6228,RIGHT_HAND
8,-192.02475,140.75868,3546.4006,TORSO
9,-270.45245,-40.29979,3526.1995,LEFT_HIP
10,-110.87231,-35.68477,3506.112,RIGHT_HIP
11,-234.81104,-441.68555,3402.0322,LEFT_KNEE
12,-119.4827,-438.66205,3472.0132,RIGHT_KNEE
13,-247.85884,-789.3362,3469.4185,LEFT_FOOT
14,-167.57251,-815.35144,3465.358,RIGHT_FOOT
0,-165.47278,568.6454,3621.0322,HEAD
1,-194.35449,322.79962,3575.538,NECK
2,-322.97903,317.91833,3594.6384,LEFT_SHOULDER
3,-65.72994,327.68085,3556.4377,RIGHT_SHOULDER
4,-350.32724,100.389435,3627.893,LEFT_ELBOW
5,17.00541,122.63573,3559.572,RIGHT_ELBOW
6,-419.4447,-144.86856,3506.7659,LEFT_HAND
7,50.195194,-118.25537,3437.309,RIGHT_HAND
8,-192.14792,140.82506,3543.892,TORSO
9,-268.9862,-44.149216,3523.9841,LEFT_HIP
10,-110.8965,-38.149765,3500.508,RIGHT_HIP
11,-240.77402,-435.52075,3394.066,LEFT_KNEE
12,-117.50078,-441.35352,3470.621,RIGHT_KNEE
13,-243.27385,-786.72485,3471.5598,LEFT_FOOT
14,-165.95277,-816.16473,3471.4407,RIGHT_FOOT
0,-162.98936,570.0952,3619.6365,HEAD
1,-193.46008,324.18805,3573.3103,NECK
2,-320.2072,320.19928,3599.5852,LEFT_SHOULDER
3,-66.71297,328.1768,3547.0354,RIGHT_SHOULDER
4,-353.25705,98.596634,3637.9773,LEFT_ELBOW
5,1.089653,120.34396,3557.761,RIGHT_ELBOW
6,-403.62396,-137.73004,3568.9768,LEFT_HAND
7,42.798378,-135.85129,3415.4592,RIGHT_HAND
8,-193.64267,144.22664,3545.1099,TORSO
9,-275.9112,-38.31801,3533.926,LEFT_HIP
10,-111.73931,-33.151505,3499.8928,RIGHT_HIP
11,-246.58218,-436.46472,3385.5334,LEFT_KNEE
12,-116.42265,-433.63715,3477.8752,RIGHT_KNEE
13,-242.37083,-790.551,3468.1921,LEFT_FOOT
14,-167.49254,-806.2008,3484.1982,RIGHT_FOOT
0,-161.67136,569.9275,3618.4548,HEAD
1,-192.41809,324.65527,3570.7305,NECK
2,-317.49902,318.37006,3605.6963,LEFT_SHOULDER
3,-67.337166,330.94055,3535.7646,RIGHT_SHOULDER
4,-351.02087,95.045395,3641.5796,LEFT_ELBOW
5,3.9619217,122.25192,3552.2793,RIGHT_ELBOW
6,-395.93466,-165.61653,3514.8076,LEFT_HAND
7,39.635765,-139.63773,3389.7812,RIGHT_HAND
8,-191.95996,141.81451,3539.503,TORSO
9,-275.178,-45.23094,3531.6667,LEFT_HIP
10,-107.82565,-36.82158,3484.884,RIGHT_HIP
11,-249.06157,-430.66675,3377.3003,LEFT_KNEE
12,-114.667,-438.81268,3474.3958,RIGHT_KNEE
13,-243.5899,-786.26697,3462.894,LEFT_FOOT
14,-167.25464,-811.885,3493.0378,RIGHT_FOOT
0,-159.99135,570.1813,3618.4167,HEAD
1,-188.49776,322.7028,3560.2834,NECK
2,-318.4869,317.80646,3599.6592,LEFT_SHOULDER
3,-58.508606,327.59912,3520.9077,RIGHT_SHOULDER
4,-354.71454,92.59004,3637.0496,LEFT_ELBOW
5,5.09354,120.35388,3559.2268,RIGHT_ELBOW
