joint,x,y,z,jointname
3,142.97932,-98.789955,3146.4202,RIGHT_SHOULDER
4,-75.240616,-264.21652,3160.1836,LEFT_ELBOW
5,210.9198,-284.37466,3197.8044,RIGHT_ELBOW
6,-215.65211,-516.06104,3072.8162,LEFT_HAND
7,320.5347,-534.55505,3074.2927,RIGHT_HAND
8,31.938108,-158.43379,3237.8303,TORSO
9,-31.625078,-223.65689,3325.8953,LEFT_HIP
10,90.2932,-237.9838,3317.305,RIGHT_HIP
11,-94.20833,-484.50903,3192.9722,LEFT_KNEE
12,147.61972,-427.02567,3182.4968,RIGHT_KNEE
13,-43.37822,-634.8558,3397.8062,LEFT_FOOT
14,110.8303,-626.38434,3177.2896,RIGHT_FOOT
0,24.778788,45.782364,2983.2334,HEAD
1,29.26054,-115.35736,3145.012,NECK
2,-76.10715,-99.76619,3160.5356,LEFT_SHOULDER
3,134.62823,-130.94853,3129.4883,RIGHT_SHOULDER
4,-76.468094,-262.0321,3159.6724,LEFT_ELBOW
5,191.56905,-322.75464,3178.5952,RIGHT_ELBOW
6,-232.46533,-593.4795,3037.3557,LEFT_HAND
7,271.63797,-589.56683,3052.4802,RIGHT_HAND
8,36.120525,-162.4746,3238.8967,TORSO
9,-13.806122,-201.18915,3341.1477,LEFT_HIP
10,99.76714,-217.9945,3324.4153,RIGHT_HIP
11,-105.3804,-505.12512,3219.0684,LEFT_KNEE
12,164.38818,-417.87103,3164.6724,RIGHT_KNEE
13,-38.61689,-661.17834,3435.1003,LEFT_FOOT
14,113.32843,-637.839,3205.7102,RIGHT_FOOT
0,26.56857,33.88436,2981.0737,HEAD
1,29.026094,-115.261055,3143.5066,NECK
2,-76.58599,-105.1603,3155.1758,LEFT_SHOULDER
3,134.63817,-125.36181,3131.8374,RIGHT_SHOULDER
4,-71.78689,-256.38242,3140.2793,LEFT_ELBOW
5,177.16887,-324.80457,3167.409,RIGHT_ELBOW
6,-129.19415,-492.80188,3089.987,LEFT_HAND
7,224.71133,-599.0582,3041.0376,RIGHT_HAND
8,34.537857,-164.92296,3236.3777,TORSO
9,-19.953566,-208.84613,3335.8787,LEFT_HIP
10,100.05281,-220.32358,3322.619,RIGHT_HIP
11,-116.96527,-532.2504,3241.0032,LEFT_KNEE
12,157.4841,-433.10535,3138.2122,RIGHT_KNEE
13,-48.822746,-678.23065,3424.332,LEFT_FOOT
14,113.70886,-617.0477,3211.758,RIGHT_FOOT
0,27.448488,27.261398,2979.2751,HEAD
1,29.521053,-118.59004,3143.1133,NECK
2,-73.88205,-110.32947,3153.5312,LEFT_SHOULDER
3,132.92416,-126.85062,3132.6953,RIGHT_SHOULDER
4,-71.048965,-264.657,3140.748,LEFT_ELBOW
5,155.58397,-357.30627,3157.2014,RIGHT_ELBOW
6,-105.55124,-556.4274,3110.0005,LEFT_HAND
7,204.57617,-624.5216,3027.9873,RIGHT_HAND
8,34.859238,-168.33632,3235.5427,TORSO
9,-22.009003,-213.11311,3334.2395,LEFT_HIP
10,102.40384,-223.05208,3321.7048,RIGHT_HIP
11,-113.19889,-526.4601,3240.172,LEFT_KNEE
12,150.06625,-439.64337,3119.6108,RIGHT_KNEE
13,-52.915375,-686.9619,3396.4468,LEFT_FOOT
14,110.62272,-623.96606,3226.899,RIGHT_FOOT
0,28.262484,22.965683,2978.7092,HEAD
1,29.743761,-123.69679,3141.3691,NECK
2,-71.567986,-117.01973,3151.8289,LEFT_SHOULDER
3,131.0555,-130.37386,3130.9094,RIGHT_SHOULDER
4,-67.36022,-319.55157,3151.1025,LEFT_ELBOW
5,132.70749,-353.56006,3143.8584,RIGHT_ELBOW
6,-101.86421,-637.76843,3016.6045,LEFT_HAND
7,142.10292,-596.00903,3053.6116,RIGHT_HAND
8,36.026974,-174.57742,3234.7085,TORSO
9,-23.825953,-221.09927,3334.876,LEFT_HIP
10,108.44633,-229.81683,3321.2197,RIGHT_HIP
11,-102.86835,-516.60693,3205.066,LEFT_KNEE
12,137.76555,-442.26312,3077.9055,RIGHT_KNEE
13,-95.2135,-762.59155,3217.2876,LEFT_FOOT
14,113.74987,-627.1587,3230.534,RIGHT_FOOT
0,30.885319,20.656631,2979.859,HEAD
1,31.530418,-120.11981,3142.0881,NECK
2,-70.207405,-114.972946,3149.368,LEFT_SHOULDER
3,133.26823,-125.26668,3134.8083,RIGHT_SHOULDER
4,-69.6327,-317.2033,3140.511,LEFT_ELBOW
5,133.50238,-356.53604,3144.4517,RIGHT_ELBOW
6,-61.706802,-635.73584,3008.7732,LEFT_HAND
7,135.48114,-611.50757,2983.6975,RIGHT_HAND
8,35.520023,-174.25858,3236.1213,TORSO
9,-25.987854,-225.08386,3334.841,LEFT_HIP
10,105.0071,-231.71082,3325.468,RIGHT_HIP
11,-103.40923,-515.66284,3213.0916,LEFT_KNEE
12,135.02127,-438.2522,3079.8633,RIGHT_KNEE
13,-104.561104,-762.67035,3224.1067,LEFT_FOOT
14,104.2999,-669.5852,3241.2334,RIGHT_FOOT
0,32.96207,19.601501,2979.0977,HEAD
1,32.693035,-118.24417,3142.522,NECK
2,-68.94359,-104.41626,3151.6108,LEFT_SHOULDER
3,134.32965,-132.07208,3133.433,RIGHT_SHOULDER
4,-74.14355,-311.2473,3143.5088,LEFT_ELBOW
5,168.11946,-337.81476,3154.1646,RIGHT_ELBOW
6,-34.538273,-610.84454,3027.204,LEFT_HAND
7,72.94499,-626.5315,3047.2793,RIGHT_HAND
8,33.17617,-176.29216,3236.2395,TORSO
9,-43.44656,-223.84972,3336.8523,LEFT_HIP
10,110.765175,-244.83058,3323.0618,RIGHT_HIP
11,-96.15555,-484.6748,3214.5293,LEFT_KNEE
12,117.51777,-416.25522,3120.2883,RIGHT_KNEE
13,-104.78425,-752.187,3199.3018,LEFT_FOOT
14,109.94654,-670.93365,3279.3896,RIGHT_FOOT
0,33.416164,21.319176,2977.8438,HEAD
1,33.41046,-117.25803,3141.293,NECK
2,-67.08896,-96.81921,3139.0415,LEFT_SHOULDER
3,133.90988,-137.69687,3143.5444,RIGHT_SHOULDER
4,-85.27563,-293.39978,3149.3325,LEFT_ELBOW
5,167.07162,-185.63776,3192.188,RIGHT_ELBOW
6,-134.49811,-392.40366,3088.5576,LEFT_HAND
7,105.048515,-559.4367,3039.1987,RIGHT_HAND
8,21.241405,-166.9418,3233.4587,TORSO
9,-66.36391,-201.2839,3323.9346,LEFT_HIP
10,84.508606,-231.96725,3327.3145,RIGHT_HIP
11,-93.897804,-479.16687,3205.2512,LEFT_KNEE
12,112.13291,-379.7223,3146.3765,RIGHT_KNEE
13,-119.99129,-730.6455,3337.428,LEFT_FOOT
14,111.15729,-676.32275,3265.6213,RIGHT_FOOT
0,35.539665,31.952026,2967.4612,HEAD
1,35.754223,-97.572205,3136.6875,NECK
2,-67.06254,-80.27565,3133.2632,LEFT_SHOULDER
3,138.57098,-114.86876,3140.1118,RIGHT_SHOULDER
4,-91.041435,-301.81207,3151.4492,LEFT_ELBOW
5,247.75092,-233.82353,3190.4707,RIGHT_ELBOW
6,-153.7801,-416.9154,3086.851,LEFT_HAND
7,151.22061,-442.81982,3099.0295,RIGHT_HAND
8,23.022423,-156.96663,3218.957,TORSO
9,-68.401505,-203.12291,3298.6057,LEFT_HIP
10,88.98276,-229.5992,3303.8474,RIGHT_HIP
11,-89.88418,-472.23877,3202.92,LEFT_KNEE
12,113.784584,-396.6858,3157.8447,RIGHT_KNEE
13,-111.87104,-718.2118,3362.2974,LEFT_FOOT
14,93.055695,-689.051,3283.774,RIGHT_FOOT
0,41.085705,47.254066,2967.1309,HEAD
1,37.26821,-71.005424,3136.2207,NECK
2,-67.747894,-66.13181,3124.3489,LEFT_SHOULDER
3,142.28433,-75.879036,3148.0925,RIGHT_SHOULDER
4,-196.27771,-229.3588,3141.412,LEFT_ELBOW
5,259.75748,-198.1972,3193.0437,RIGHT_ELBOW
6,-169.61234,-485.00787,3095.4167,LEFT_HAND
7,247.97513,-376.74072,3126.943,RIGHT_HAND
8,24.625776,-133.396,3222.4414,TORSO
9,-68.74255,-192.04022,3299.5364,LEFT_HIP
10,92.70923,-199.5329,3317.7878,RIGHT_HIP
11,-85.61895,-458.13528,3203.4104,LEFT_KNEE
12,120.932014,-405.9887,3167.9226,RIGHT_KNEE
13,-111.560776,-713.7931,3356.5537,LEFT_FOOT
14,89.398766,-700.97,3274.8816,RIGHT_FOOT
0,43.965775,66.13584,2971.2283,HEAD
1,34.07708,-32.983696,3141.8032,NECK
2,-76.656944,-41.74449,3125.9094,LEFT_SHOULDER
3,144.8111,-24.2229,3157.697,RIGHT_SHOULDER
4,-210.64752,-213.9732,3133.7056,LEFT_ELBOW
5,271.40884,-176.02505,3195.0088,RIGHT_ELBOW
6,-230.61111,-308.2243,3094.8232,LEFT_HAND
7,276.37827,-341.20026,3129.6162,RIGHT_HAND
8,26.567589,-106.35103,3234.5635,TORSO
9,-68.10655,-186.61444,3314.813,LEFT_HIP
10,106.22275,-172.82227,3339.8345,RIGHT_HIP
11,-86.21855,-446.70956,3224.2512,LEFT_KNEE
12,128.27802,-411.5938,3193.8394,RIGHT_KNEE
13,-113.170975,-709.0835,3369.8203,LEFT_FOOT
14,92.16887,-709.88684,3258.0479,RIGHT_FOOT
0,53.37506,100.03437,2978.4983,HEAD
1,43.569916,-1.7839813,3144.1882,NECK
2,-65.4346,7.74852,3150.93,LEFT_SHOULDER
3,152.57443,-11.316483,3137.4465,RIGHT_SHOULDER
4,-215.33304,-154.36307,3168.7913,LEFT_ELBOW
5,302.68854,-162.33371,3167.9907,RIGHT_ELBOW
6,-245.3794,-383.79507,3149.5054,LEFT_HAND
7,319.6292,-307.0535,3119.4163,RIGHT_HAND
8,44.558228,-68.038635,3253.848,TORSO
9,-28.087889,-127.85392,3368.0618,LEFT_HIP
10,119.18097,-140.73267,3358.9534,RIGHT_HIP
11,-87.7567,-423.1957,3217.8066,LEFT_KNEE
12,131.16553,-373.5801,3211.4387,RIGHT_KNEE
13,-115.37707,-726.3108,3358.9705,LEFT_FOOT
14,97.14312,-688.5985,3264.6829,RIGHT_FOOT
0,52.434467,140.06094,2967.1597,HEAD
1,50.25393,18.90453,3145.9045,NECK
2,-57.757133,30.527756,3154.4163,LEFT_SHOULDER
3,158.26498,7.2813034,3137.3928,RIGHT_SHOULDER
4,-221.24304,-104.77051,3180.1865,LEFT_ELBOW
5,333.60706,-121.51098,3180.2783,RIGHT_ELBOW
6,-279.53845,-338.30127,3176.035,LEFT_HAND
7,325.14008,-330.65698,3126.3723,RIGHT_HAND
8,50.982452,-54.880642,3255.906,TORSO
9,-26.595238,-120.23917,3372.0784,LEFT_HIP
10,130.0172,-137.09245,3359.7366,RIGHT_HIP
11,-85.92486,-421.39722,3215.9976,LEFT_KNEE
12,121.097466,-337.83563,3210.6824,RIGHT_KNEE
13,-115.65399,-722.8471,3355.019,LEFT_FOOT
14,132.43837,-585.05316,3262.002,RIGHT_FOOT
0,63.31224,175.1741,2990.1934,HEAD
1,48.79624,42.728523,3143.0347,NECK
2,-61.73681,40.12451,3145.427,LEFT_SHOULDER
3,159.32928,45.332535,3140.6423,RIGHT_SHOULDER
4,-254.90796,-58.053307,3155.2512,LEFT_ELBOW
5,355.71512,-79.663864,3172.0425,RIGHT_ELBOW
6,-311.70898,-313.1973,3189.495,LEFT_HAND
7,345.88812,-314.4024,3133.607,RIGHT_HAND
8,52.77787,-33.870895,3243.623,TORSO
9,-18.441002,-112.241936,3345.839,LEFT_HIP
10,131.96,-108.69869,3342.5837,RIGHT_HIP
11,-74.586845,-408.0133,3223.5293,LEFT_KNEE
12,117.78834,-330.51498,3198.9094,RIGHT_KNEE
13,-111.37507,-715.06805,3361.3628,LEFT_FOOT
14,116.00967,-619.72974,3251.3533,RIGHT_FOOT
0,59.189964,221.37949,2991.5808,HEAD
1,43.984177,64.83836,3135.4265,NECK
2,-69.19177,57.37451,3142.157,LEFT_SHOULDER
3,157.16013,72.30222,3128.696,RIGHT_SHOULDER
4,-267.8209,-36.846222,3169.49,LEFT_ELBOW
5,381.4267,-45.269592,3159.334,RIGHT_ELBOW
6,-345.1675,-265.26947,3200.852,LEFT_HAND
7,380.17532,-286.24213,3140.816,RIGHT_HAND
8,55.491737,-12.601202,3243.054,TORSO
9,-4.1513424,-94.73309,3354.9126,LEFT_HIP
10,138.14995,-85.34845,3346.4502,RIGHT_HIP
11,-69.93406,-410.01062,3239.6414,LEFT_KNEE
12,110.88884,-320.7047,3187.4373,RIGHT_KNEE
13,-109.358826,-723.5482,3375.1243,LEFT_FOOT
14,115.02105,-627.54047,3237.1587,RIGHT_FOOT
0,61.21859,247.08952,2997.7166,HEAD
1,44.113453,109.87152,3140.809,NECK
2,-72.39151,110.79747,3149.3276,LEFT_SHOULDER
3,160.61841,108.94557,3132.2905,RIGHT_SHOULDER
4,-253.40097,20.322845,3169.711,LEFT_ELBOW
5,333.61865,54.15852,3205.0842,RIGHT_ELBOW
6,-384.7695,-175.85066,3209.3503,LEFT_HAND
7,405.3632,-252.58049,3135.3025,RIGHT_HAND
8,49.76059,22.41052,3227.549,TORSO
9,-13.535236,-64.50254,3319.33,LEFT_HIP
10,124.35069,-65.59842,3309.248,RIGHT_HIP
11,-68.70843,-405.7258,3235.5679,LEFT_KNEE
12,112.09835,-331.36685,3196.9692,RIGHT_KNEE
13,-109.78592,-721.8622,3369.6016,LEFT_FOOT
14,122.30628,-668.2261,3241.9194,RIGHT_FOOT
0,66.18661,273.0352,3002.1626,HEAD
1,52.740223,176.62927,3169.6023,NECK
2,-63.703014,192.26492,3199.8613,LEFT_SHOULDER
3,169.18346,160.99362,3139.3433,RIGHT_SHOULDER
4,-260.92645,51.793762,3174.299,LEFT_ELBOW
5,344.01895,79.54571,3207.9363,RIGHT_ELBOW
6,-401.33954,-152.96346,3210.0178,LEFT_HAND
7,462.58978,-102.83405,3169.2205,RIGHT_HAND
8,52.89595,64.13525,3228.3303,TORSO
9,-12.605053,-39.542595,3304.1199,LEFT_HIP
10,118.708405,-57.174965,3269.9968,RIGHT_HIP
11,-61.724052,-389.60413,3235.6538,LEFT_KNEE
12,112.54876,-346.9439,3199.3347,RIGHT_KNEE
13,-105.17219,-706.6348,3367.6826,LEFT_FOOT
14,118.775795,-675.30664,3245.8384,RIGHT_FOOT
0,73.05099,309.6785,3012.1108,HEAD
1,55.177807,194.88486,3167.5093,NECK
2,-61.737484,208.8457,3194.5469,LEFT_SHOULDER
3,172.09311,180.924,3140.4717,RIGHT_SHOULDER
4,-255.01688,148.44946,3189.6726,LEFT_ELBOW
5,355.82367,135.82675,3195.0698,RIGHT_ELBOW
6,-414.937,-101.85634,3211.7903,LEFT_HAND
7,462.49225,-4.4010468,3128.0183,RIGHT_HAND
8,54.16124,74.90363,3225.066,TORSO
9,-12.612873,-37.22548,3297.8296,LEFT_HIP
10,118.902214,-52.929688,3267.4155,RIGHT_HIP
11,-62.3162,-391.2035,3231.5298,LEFT_KNEE
12,112.433914,-342.32678,3198.4304,RIGHT_KNEE
13,-94.76376,-695.963,3351.7634,LEFT_FOOT
14,118.47379,-666.9358,3247.6013,RIGHT_FOOT
0,81.38428,355.2616,3017.9182,HEAD
1,51.070038,231.12561,3161.7844,NECK
2,-72.60986,237.37239,3183.5376,LEFT_SHOULDER
3,174.74994,224.87885,3140.0312,RIGHT_SHOULDER
4,-272.93353,164.15353,3198.545,LEFT_ELBOW
5,358.5197,146.7858,3208.084,RIGHT_ELBOW
6,-440.74103,-54.365494,3209.2012,LEFT_HAND
7,489.0906,100.11997,3150.8525,RIGHT_HAND
8,52.587646,96.43717,3209.0913,TORSO
9,-10.365435,-34.995018,3267.7373,LEFT_HIP
10,118.57594,-41.50753,3245.059,RIGHT_HIP
11,-51.381233,-381.96094,3223.5164,LEFT_KNEE
12,111.07948,-332.33475,3177.596,RIGHT_KNEE
13,-89.3412,-694.9358,3362.451,LEFT_FOOT
14,116.85744,-656.6521,3229.8892,RIGHT_FOOT
0,82.27109,395.57513,3041.1953,HEAD
1,62.118507,256.32446,3176.9182,NECK
2,-61.74013,263.0104,3195.3806,LEFT_SHOULDER
3,185.97714,249.6385,3158.4558,RIGHT_SHOULDER
4,-275.5548,170.9217,3209.5288,LEFT_ELBOW
5,397.49924,210.47795,3160.53,RIGHT_ELBOW
6,-446.98145,-18.71457,3207.5554,LEFT_HAND
7,512.6495,145.20047,3199.0115,RIGHT_HAND
8,59.31396,117.00294,3208.5574,TORSO
9,-10.354975,-18.709206,3250.1633,LEFT_HIP
10,123.373795,-25.927956,3230.2297,RIGHT_HIP
11,-41.68728,-379.32993,3211.6855,LEFT_KNEE
12,109.339745,-334.66525,3175.6116,RIGHT_KNEE
13,-93.07207,-695.4336,3369.2737,LEFT_FOOT
14,117.810745,-665.65686,3239.7913,RIGHT_FOOT
0,84.67063,425.702,3067.9414,HEAD
1,64.02146,276.6902,3188.7566,NECK
2,-55.780933,282.56622,3206.332,LEFT_SHOULDER
3,183.82385,270.81415,3171.1812,RIGHT_SHOULDER
4,-266.02332,194.03592,3222.2424,LEFT_ELBOW
5,388.31726,221.70819,3176.2166,RIGHT_ELBOW
6,-436.2523,92.54424,3219.8713,LEFT_HAND
7,504.5683,174.56827,3219.3367,RIGHT_HAND
8,61.52521,130.28123,3220.691,TORSO
9,-6.164159,-12.930145,3262.1892,LEFT_HIP
10,124.22209,-19.32531,3243.0613,RIGHT_HIP
11,-31.022728,-365.34247,3199.0562,LEFT_KNEE
12,104.81333,-338.09695,3178.117,RIGHT_KNEE
13,-88.964325,-673.98035,3347.079,LEFT_FOOT
14,115.57123,-653.3123,3260.1855,RIGHT_FOOT
0,86.53641,448.19952,3079.198,HEAD
1,69.02204,299.50085,3197.6035,NECK
2,-40.620525,314.8506,3241.0342,LEFT_SHOULDER
3,178.6646,284.15112,3154.1729,RIGHT_SHOULDER
4,-250.53296,254.64241,3287.5503,LEFT_ELBOW
5,320.76254,266.82343,3232.6123,RIGHT_ELBOW
6,-456.48102,51.692657,3258.5078,LEFT_HAND
7,551.088,95.26927,3195.3838,RIGHT_HAND
8,69.91481,140.94261,3255.897,TORSO
9,-11.922666,-6.033554,3346.9607,LEFT_HIP
10,153.53783,-29.197678,3281.4202,RIGHT_HIP
11,-40.953106,-349.24884,3162.7332,LEFT_KNEE
12,123.784256,-362.39044,3212.5042,RIGHT_KNEE
13,-104.359604,-651.5989,3311.4531,LEFT_FOOT
14,131.60265,-682.7785,3284.49,RIGHT_FOOT
0,86.41284,473.39984,3085.3926,HEAD
1,74.775154,316.40686,3208.4233,NECK
2,-42.13144,326.57443,3243.3872,LEFT_SHOULDER
3,191.68175,306.23926,3173.4595,RIGHT_SHOULDER
4,-252.36641,255.64003,3287.3643,LEFT_ELBOW
5,343.4165,282.4769,3244.2537,RIGHT_ELBOW
6,-460.75424,98.21231,3255.3008,LEFT_HAND
7,549.1332,203.3829,3222.0671,RIGHT_HAND
8,78.67766,149.79594,3269.9233,TORSO
9,1.1947877,-9.736725,3355.7637,LEFT_HIP
10,163.96555,-23.893188,3307.083,RIGHT_HIP
11,-29.169867,-366.4032,3156.5215,LEFT_KNEE
12,123.41101,-370.79453,3213.2922,RIGHT_KNEE
13,-93.45438,-661.03345,3315.766,LEFT_FOOT
14,122.036385,-678.22546,3271.224,RIGHT_FOOT
0,88.93744,491.57635,3098.761,HEAD
1,78.76286,336.41495,3223.898,NECK
2,-41.413002,342.41193,3251.8652,LEFT_SHOULDER
3,198.93872,330.41797,3195.9307,RIGHT_SHOULDER
4,-256.3095,284.04733,3313.5867,LEFT_ELBOW
5,352.03824,297.50638,3254.7217,RIGHT_ELBOW
6,-467.54492,128.94261,3255.546,LEFT_HAND
7,553.4314,213.89941,3237.1523,RIGHT_HAND
8,83.33132,161.26653,3281.0857,TORSO
9,1.6080933,-9.575806,3358.3552,LEFT_HIP
10,174.19147,-18.187988,3318.1917,RIGHT_HIP
11,-25.492842,-371.16943,3154.2358,LEFT_KNEE
12,122.31226,-363.14954,3218.3562,RIGHT_KNEE
13,-90.91743,-668.125,3303.3696,LEFT_FOOT
14,122.01738,-671.20746,3278.3313,RIGHT_FOOT
0,93.74328,507.8592,3116.536,HEAD
1,83.78803,354.24677,3243.888,NECK
2,-27.682318,361.04712,3275.7683,LEFT_SHOULDER
3,195.25839,347.4464,3212.0076,RIGHT_SHOULDER
4,-255.3988,301.0988,3324.3125,LEFT_ELBOW
5,365.22845,309.19675,3261.7,RIGHT_ELBOW
6,-476.91162,139.15201,3256.4,LEFT_HAND
7,642.6254,90.933685,3153.6172,RIGHT_HAND
8,85.91202,171.28764,3290.3413,TORSO
9,0.34482312,-6.3217773,3361.8743,LEFT_HIP
10,175.72717,-17.021149,3311.715,RIGHT_HIP
11,-14.559289,-348.20926,3124.335,LEFT_KNEE
12,131.25914,-356.11838,3236.7336,RIGHT_KNEE
13,-71.13097,-659.1838,3281.7969,LEFT_FOOT
14,120.13945,-665.8334,3277.2075,RIGHT_FOOT
0,96.012215,526.2557,3131.7568,HEAD
1,86.579285,364.86975,3253.726,NECK
2,-28.246227,363.95343,3257.227,LEFT_SHOULDER
3,201.40479,365.78607,3250.225,RIGHT_SHOULDER
4,-254.53207,305.78653,3301.8179,LEFT_ELBOW
5,378.9674,324.50537,3298.3948,RIGHT_ELBOW
6,-498.8836,153.93484,3240.269,LEFT_HAND
7,563.75385,280.78433,3290.1304,RIGHT_HAND
8,88.446144,185.69888,3268.0615,TORSO
9,8.763752,5.877228,3284.8833,LEFT_HIP
10,171.86226,7.1788025,3279.9106,RIGHT_HIP
11,-4.5068445,-362.2652,3146.5718,LEFT_KNEE
12,132.2307,-313.40335,3194.3813,RIGHT_KNEE
13,-52.424038,-674.0134,3306.5864,LEFT_FOOT
14,115.7874,-636.77136,3238.9788,RIGHT_FOOT
0,99.030396,541.5641,3150.5789,HEAD
1,87.51228,378.1289,3274.3274,NECK
2,-28.172434,378.77167,3293.7903,LEFT_SHOULDER
3,203.19699,377.48615,3254.8645,RIGHT_SHOULDER
4,-251.24893,326.82114,3331.437,LEFT_ELBOW
5,386.0698,334.1546,3306.126,RIGHT_ELBOW
6,-434.41077,241.51912,3314.3496,LEFT_HAND
7,581.8062,295.69516,3301.3242,RIGHT_HAND
8,89.02697,189.6831,3289.5544,TORSO
9,11.6936655,1.6753998,3318.0469,LEFT_HIP
10,169.38966,0.7992096,3291.516,RIGHT_HIP
11,1.022726,-346.15222,3132.1301,LEFT_KNEE
12,131.45,-316.19403,3192.5696,RIGHT_KNEE
13,-41.686844,-658.4684,3292.1016,LEFT_FOOT
14,119.10115,-633.36444,3233.4546,RIGHT_FOOT
0,103.70694,555.1732,3190.91,HEAD
1,86.91298,388.95703,3288.5183,NECK
2,-29.649046,390.17474,3309.606,LEFT_SHOULDER
3,203.475,387.7393,3267.4307,RIGHT_SHOULDER
4,-250.37225,339.4754,3344.0635,LEFT_ELBOW
5,388.49103,335.9448,3301.6047,RIGHT_ELBOW
6,-520.00696,188.14436,3260.6365,LEFT_HAND
7,688.02893,187.82341,3266.04,RIGHT_HAND
8,88.02725,201.7583,3305.4878,TORSO
9,10.922026,15.3767395,3336.6082,LEFT_HIP
10,167.36102,13.742432,3308.3064,RIGHT_HIP
11,1.3075762,-322.00888,3110.7222,LEFT_KNEE
12,127.69583,-320.06046,3198.3223,RIGHT_KNEE
13,-26.366035,-634.6533,3276.7163,LEFT_FOOT
14,118.01317,-636.27515,3241.988,RIGHT_FOOT
0,104.968376,569.3065,3213.7083,HEAD
1,87.25749,393.29327,3294.138,NECK
2,-29.943901,394.8557,3319.3167,LEFT_SHOULDER
3,204.4589,391.73083,3268.9592,RIGHT_SHOULDER
4,-249.13861,346.60318,3354.0332,LEFT_ELBOW
5,393.38684,338.27545,3293.9185,RIGHT_ELBOW
6,-518.8671,208.01524,3291.7336,LEFT_HAND
7,594.2639,320.88657,3306.0442,RIGHT_HAND
8,88.586296,213.62852,3311.4724,TORSO
9,15.379394,34.957443,3344.8196,LEFT_HIP
10,164.4508,32.97014,3312.7942,RIGHT_HIP
11,1.1886082,-279.46106,3068.9243,LEFT_KNEE
12,130.10263,-337.03888,3208.0583,RIGHT_KNEE
13,-14.383994,-580.6688,3261.372,LEFT_FOOT
14,117.15847,-650.82605,3251.2273,RIGHT_FOOT
0,104.05913,573.8065,3225.9111,HEAD
1,87.97127,395.66663,3298.7803,NECK
2,-28.45533,397.21246,3329.9866,LEFT_SHOULDER
3,204.39787,394.12076,3267.574,RIGHT_SHOULDER
4,-249.40445,352.27963,3364.5337,LEFT_ELBOW
5,411.5105,345.3413,3284.374,RIGHT_ELBOW
6,-528.02264,238.50195,3288.8945,LEFT_HAND
7,613.7725,308.20825,3273.6763,RIGHT_HAND
8,90.07667,223.23436,3315.1772,TORSO
9,18.724152,51.777435,3351.2634,LEFT_HIP
10,165.63997,49.826782,3311.885,RIGHT_HIP
11,-0.56432915,-265.1479,3042.8496,LEFT_KNEE
12,133.72145,-327.12964,3217.1306,RIGHT_KNEE
13,-4.597105,-564.3189,3248.4036,LEFT_FOOT
14,118.42706,-641.0146,3258.891,RIGHT_FOOT
0,103.79403,581.30457,3236.4993,HEAD
1,90.42988,397.58276,3300.8782,NECK
2,-25.306934,399.07257,3333.1897,LEFT_SHOULDER
3,206.16667,396.09296,3268.5667,RIGHT_SHOULDER
4,-245.44286,360.0337,3381.893,LEFT_ELBOW
5,425.73132,350.3859,3289.5732,RIGHT_ELBOW
6,-568.96954,237.25018,3283.3591,LEFT_HAND
7,625.621,341.60278,3309.0527,RIGHT_HAND
8,92.63182,227.06686,3316.6277,TORSO
9,20.36314,57.509567,3353.168,LEFT_HIP
10,169.3044,55.59236,3311.5864,RIGHT_HIP
11,-2.6640282,-239.51146,3025.9456,LEFT_KNEE
12,137.17154,-323.63513,3222.6997,RIGHT_KNEE
13,10.976911,-526.50366,3227.9194,LEFT_FOOT
14,119.1215,-648.098,3263.3086,RIGHT_FOOT
0,102.80089,587.0822,3244.0017,HEAD
1,91.13378,399.451,3303.3813,NECK
2,-24.870356,400.00552,3337.007,LEFT_SHOULDER
3,207.13791,398.89648,3269.7556,RIGHT_SHOULDER
4,-243.70723,362.67255,3386.7795,LEFT_ELBOW
5,428.09222,354.05643,3294.6436,RIGHT_ELBOW
6,-535.0399,292.91724,3311.265,LEFT_HAND
7,736.1836,292.9551,3274.1987,RIGHT_HAND
8,94.34013,228.9715,3317.2544,TORSO
9,23.499796,58.845947,3352.591,LEFT_HIP
10,171.59319,58.13803,3309.6638,RIGHT_HIP
11,2.5663052,-227.75162,3056.203,LEFT_KNEE
12,149.01585,-310.3189,3236.5015,RIGHT_KNEE
13,28.049623,-521.4972,3233.9517,LEFT_FOOT
14,115.11066,-646.16455,3272.6516,RIGHT_FOOT
0,101.66193,590.4164,3248.8467,HEAD
1,91.288864,400.79437,3305.9834,NECK
2,-26.263035,398.88232,3336.8333,LEFT_SHOULDER
3,208.84074,402.7064,3275.1335,RIGHT_SHOULDER
4,-239.1551,366.72617,3396.109,LEFT_ELBOW
5,428.91843,360.80054,3308.4414,RIGHT_ELBOW
6,-554.84357,303.47604,3354.6565,LEFT_HAND
7,751.6465,310.66653,3313.6003,RIGHT_HAND
8,96.863914,230.52576,3316.674,TORSO
9,32.620815,59.121536,3345.6875,LEFT_HIP
10,172.25713,61.392776,3309.042,RIGHT_HIP
11,25.615349,-245.88039,3165.906,LEFT_KNEE
12,157.76373,-282.09674,3333.5273,RIGHT_KNEE
13,92.20415,-578.478,3218.3972,LEFT_FOOT
14,115.07027,-645.16223,3268.5623,RIGHT_FOOT
0,98.06212,596.88525,3260.513,HEAD
1,92.695305,404.09308,3313.4124,NECK
2,-26.6009,402.40338,3343.398,LEFT_SHOULDER
