joint,x,y,z,jointname
4,-367.00204,81.90379,1695.9474,LEFT_ELBOW
5,200.97125,-37.319046,1571.2128,RIGHT_ELBOW
6,-449.2101,302.92712,1463.9541,LEFT_HAND
7,68.7798,-29.146145,1363.4629,RIGHT_HAND
8,-28.169353,-26.015995,1673.8271,TORSO
9,-120.92688,-193.5731,1643.2638,LEFT_HIP
10,44.866493,-198.83759,1624.716,RIGHT_HIP
11,-106.55394,-492.77277,1778.8517,LEFT_KNEE
12,57.08195,-493.79962,1640.5115,RIGHT_KNEE
13,-136.70929,-816.95056,1707.8625,LEFT_FOOT
14,-8.226154,-878.1886,1686.739,RIGHT_FOOT
0,-7.891714,380.67035,1685.8514,HEAD
1,-28.144192,146.27008,1690.4851,NECK
2,-161.88448,145.65164,1719.8589,LEFT_SHOULDER
3,105.5961,146.88853,1661.1113,RIGHT_SHOULDER
4,-366.52856,83.74171,1675.7668,LEFT_ELBOW
5,210.65161,-35.08957,1636.427,RIGHT_ELBOW
6,-383.3977,307.8429,1442.9944,LEFT_HAND
7,74.008026,-97.10086,1399.6421,RIGHT_HAND
8,-33.436256,-24.289223,1662.7991,TORSO
9,-119.40456,-195.2216,1652.8322,LEFT_HIP
10,41.947918,-194.47546,1617.3939,RIGHT_HIP
11,-125.1522,-504.60376,1715.5654,LEFT_KNEE
12,61.13506,-488.9211,1640.5768,RIGHT_KNEE
13,-152.8219,-824.5371,1693.1598,LEFT_FOOT
14,-11.410358,-864.17694,1676.0066,RIGHT_FOOT
0,-6.258093,385.72266,1687.1987,HEAD
1,-23.700748,152.17775,1697.1522,NECK
2,-158.07578,152.87895,1711.0499,LEFT_SHOULDER
3,110.67428,151.47653,1683.2545,RIGHT_SHOULDER
4,-357.0796,84.89823,1664.9523,LEFT_ELBOW
5,208.35791,-37.32332,1694.623,RIGHT_ELBOW
6,-330.97742,299.58383,1418.627,LEFT_HAND
7,79.54855,-158.92604,1429.3575,RIGHT_HAND
8,-26.270016,-15.564093,1680.7738,TORSO
9,-113.48696,-182.86421,1673.15,LEFT_HIP
10,55.80839,-183.74765,1655.6407,RIGHT_HIP
11,-124.674774,-455.97083,1746.369,LEFT_KNEE
12,109.96297,-517.1997,1807.4736,RIGHT_KNEE
13,-152.94849,-820.2637,1719.7977,LEFT_FOOT
14,-6.7388687,-715.5186,1612.5022,RIGHT_FOOT
0,-7.1523447,383.17822,1684.9288,HEAD
1,-21.60857,151.76251,1703.01,NECK
2,-155.44891,153.9902,1718.0206,LEFT_SHOULDER
3,112.23177,149.53484,1687.9994,RIGHT_SHOULDER
4,-332.27356,93.216484,1652.4204,LEFT_ELBOW
5,207.41331,-43.056137,1691.5693,RIGHT_ELBOW
6,-277.6754,291.49094,1403.3362,LEFT_HAND
7,100.31954,-205.94127,1450.4194,RIGHT_HAND
8,-27.370947,-18.312252,1676.8708,TORSO
9,-116.08248,-187.00638,1660.0347,LEFT_HIP
10,49.81583,-189.76765,1641.4287,RIGHT_HIP
11,-135.61618,-512.1698,1693.3192,LEFT_KNEE
12,50.281223,-527.6284,1686.6909,RIGHT_KNEE
13,-157.01018,-826.63513,1714.753,LEFT_FOOT
14,-10.169617,-785.6732,1644.8424,RIGHT_FOOT
0,-5.64388,385.85553,1687.1409,HEAD
1,-15.56857,156.99174,1706.5779,NECK
2,-144.32523,161.22194,1723.0165,LEFT_SHOULDER
3,113.18808,152.76155,1690.1393,RIGHT_SHOULDER
4,-316.94333,88.304375,1653.569,LEFT_ELBOW
5,207.755,-43.84253,1687.2151,RIGHT_ELBOW
6,-236.18228,268.36444,1380.081,LEFT_HAND
7,121.112564,-231.19272,1457.6284,RIGHT_HAND
8,-25.177841,-16.635239,1675.9927,TORSO
9,-116.286224,-187.58464,1655.8126,LEFT_HIP
10,46.712,-192.9398,1635.0023,RIGHT_HIP
11,-153.67227,-519.968,1556.7601,LEFT_KNEE
12,81.36316,-520.8044,1667.1346,RIGHT_KNEE
13,-164.51341,-829.4574,1702.4525,LEFT_FOOT
14,-10.942352,-793.92505,1647.9741,RIGHT_FOOT
0,-3.968381,388.4168,1687.0571,HEAD
1,-14.807945,157.86554,1709.194,NECK
2,-146.30583,161.35179,1723.5426,LEFT_SHOULDER
3,116.68993,154.37927,1694.8453,RIGHT_SHOULDER
4,-292.6109,68.45442,1613.1108,LEFT_ELBOW
5,206.60007,-41.904007,1699.0249,RIGHT_ELBOW
6,-215.26309,228.85887,1335.0677,LEFT_HAND
7,168.17374,-229.1956,1478.501,RIGHT_HAND
8,-22.62339,-7.1951356,1677.6741,TORSO
9,-112.60413,-170.07745,1655.1199,LEFT_HIP
10,51.726463,-174.43416,1637.1885,RIGHT_HIP
11,-137.96408,-504.04224,1606.4225,LEFT_KNEE
12,79.22935,-497.46832,1677.3466,RIGHT_KNEE
13,-155.92548,-836.9918,1689.5128,LEFT_FOOT
14,-8.054504,-772.575,1682.2117,RIGHT_FOOT
0,-4.31892,386.55487,1684.4723,HEAD
1,-24.431574,160.3356,1684.3494,NECK
2,-153.04456,159.23358,1715.0336,LEFT_SHOULDER
3,104.181404,161.43762,1653.6652,RIGHT_SHOULDER
4,-294.892,45.094536,1626.3517,LEFT_ELBOW
5,194.42966,-19.371521,1722.2042,RIGHT_ELBOW
6,-213.80722,115.513374,1337.8368,LEFT_HAND
7,207.80203,-197.73767,1481.7051,RIGHT_HAND
8,-27.861465,-9.08644,1663.8882,TORSO
9,-112.62543,-179.2054,1662.8315,LEFT_HIP
10,50.042713,-177.81157,1624.0225,RIGHT_HIP
11,-139.25653,-523.3065,1619.1348,LEFT_KNEE
12,56.101643,-487.43646,1640.771,RIGHT_KNEE
13,-164.45293,-834.7302,1682.3976,LEFT_FOOT
14,-7.209488,-786.7501,1664.3322,RIGHT_FOOT
0,-2.6211796,385.8587,1685.2262,HEAD
1,-28.774359,165.62552,1687.064,NECK
2,-152.30869,162.50998,1716.8687,LEFT_SHOULDER
3,94.75998,168.74107,1657.2593,RIGHT_SHOULDER
4,-268.34402,36.024803,1584.0309,LEFT_ELBOW
5,186.16434,-13.43483,1723.4774,RIGHT_ELBOW
6,-196.01045,47.294216,1298.0426,LEFT_HAND
7,234.93668,-167.5909,1457.8633,RIGHT_HAND
8,-29.704287,-6.1433353,1665.2543,TORSO
9,-112.23325,-179.97012,1663.1317,LEFT_HIP
10,50.964825,-175.85426,1623.7574,RIGHT_HIP
11,-132.50299,-522.433,1652.938,LEFT_KNEE
12,62.71078,-492.3109,1650.4049,RIGHT_KNEE
13,-164.398,-836.41626,1674.7621,LEFT_FOOT
14,-6.362934,-796.1732,1672.5845,RIGHT_FOOT
0,-1.4477444,384.71045,1686.5385,HEAD
1,-24.28423,157.0776,1678.9176,NECK
2,-149.58737,157.53053,1697.1407,LEFT_SHOULDER
3,101.01892,156.62468,1660.6945,RIGHT_SHOULDER
4,-244.57658,-0.1111145,1613.6483,LEFT_ELBOW
5,188.26003,-24.13382,1722.853,RIGHT_ELBOW
6,-149.31927,-98.90269,1375.5474,LEFT_HAND
7,222.05121,-137.84958,1470.6556,RIGHT_HAND
8,-27.59816,-11.73245,1660.3265,TORSO
9,-113.720184,-180.2432,1653.7784,LEFT_HIP
10,51.896,-180.84183,1629.6925,RIGHT_HIP
11,-139.225,-528.18115,1634.3633,LEFT_KNEE
12,69.42587,-487.3928,1661.0996,RIGHT_KNEE
13,-181.56944,-837.4586,1653.6406,LEFT_FOOT
14,-4.0127945,-802.4836,1683.7777,RIGHT_FOOT
0,1.247715,383.4773,1686.1138,HEAD
1,52.0439,129.89185,1627.1676,NECK
2,-15.432747,145.44995,1612.568,LEFT_SHOULDER
3,119.520546,114.333725,1641.7672,RIGHT_SHOULDER
4,-222.10727,-12.63031,1645.1123,LEFT_ELBOW
5,251.51184,-60.815964,1579.7736,RIGHT_ELBOW
6,-140.5706,-234.51892,1470.3898,LEFT_HAND
7,261.75903,78.41002,1376.0951,RIGHT_HAND
8,14.399656,-34.462425,1626.0074,TORSO
9,-94.08534,-182.48291,1609.5198,LEFT_HIP
10,47.596176,-215.15047,1640.1748,RIGHT_HIP
11,-149.9161,-516.08545,1575.8583,LEFT_KNEE
12,64.31218,-529.6756,1729.5786,RIGHT_KNEE
13,-185.30597,-811.89484,1611.9958,LEFT_FOOT
14,-7.027931,-838.69775,1706.457,RIGHT_FOOT
0,2.415823,381.2616,1686.7238,HEAD
1,22.696455,130.21387,1654.5258,NECK
2,-62.33542,143.32864,1663.5852,LEFT_SHOULDER
3,107.72832,117.099106,1645.4663,RIGHT_SHOULDER
4,-201.11276,-44.60771,1670.0737,LEFT_ELBOW
5,239.69261,-41.871414,1596.9154,RIGHT_ELBOW
6,-182.86765,-283.40955,1499.965,LEFT_HAND
7,249.61436,167.43571,1407.9987,RIGHT_HAND
8,-4.5641904,-41.36424,1647.0405,TORSO
9,-108.788284,-201.07199,1647.7551,LEFT_HIP
10,45.13861,-224.8127,1631.3555,RIGHT_HIP
11,-151.58171,-523.9993,1588.4849,LEFT_KNEE
12,30.813675,-552.8871,1587.9572,RIGHT_KNEE
13,-193.13,-828.85803,1615.8999,LEFT_FOOT
14,-8.646046,-829.1908,1691.453,RIGHT_FOOT
0,8.617117,373.41077,1691.3015,HEAD
1,-16.250797,112.78227,1690.4882,NECK
2,-151.56953,114.53578,1718.3538,LEFT_SHOULDER
3,119.06795,111.02876,1662.6226,RIGHT_SHOULDER
4,-223.22314,-84.09361,1665.1874,LEFT_ELBOW
5,240.4296,-47.578583,1595.739,RIGHT_ELBOW
6,-225.14925,-314.70007,1513.7339,LEFT_HAND
7,241.41147,201.57463,1425.3573,RIGHT_HAND
8,-22.9993,-50.01672,1667.9612,TORSO
9,-110.081566,-211.77472,1661.977,LEFT_HIP
10,50.58596,-213.8567,1628.8914,RIGHT_HIP
11,-163.5046,-521.4109,1571.9348,LEFT_KNEE
12,42.81512,-551.6102,1643.3779,RIGHT_KNEE
13,-200.612,-827.9002,1615.5624,LEFT_FOOT
14,-7.5718307,-820.4479,1712.4744,RIGHT_FOOT
0,9.426032,377.75922,1691.3672,HEAD
1,-8.0387125,135.95284,1695.1212,NECK
2,-137.02019,140.70006,1717.1401,LEFT_SHOULDER
3,120.94275,131.2056,1673.1023,RIGHT_SHOULDER
4,-218.8762,-63.583603,1685.4354,LEFT_ELBOW
5,228.05954,-22.650558,1567.5405,RIGHT_ELBOW
6,-284.80127,-300.396,1563.5829,LEFT_HAND
7,232.51593,237.60835,1435.7977,RIGHT_HAND
8,-18.712563,-34.94327,1669.4413,TORSO
9,-109.73148,-202.88223,1657.4774,LEFT_HIP
10,50.958656,-208.79651,1630.0453,RIGHT_HIP
11,-160.33286,-536.5591,1577.496,LEFT_KNEE
12,47.174713,-539.4116,1628.2449,RIGHT_KNEE
13,-190.23598,-789.05286,1657.951,LEFT_FOOT
14,-11.555008,-825.91907,1710.8352,RIGHT_FOOT
0,12.539624,378.91876,1692.072,HEAD
1,-3.9981394,145.88998,1689.0577,NECK
2,-133.94394,153.48444,1700.9924,LEFT_SHOULDER
3,125.94766,138.29552,1677.123,RIGHT_SHOULDER
4,-222.49255,-44.01367,1727.3767,LEFT_ELBOW
5,229.03644,-10.343964,1556.532,RIGHT_ELBOW
6,-282.22748,-314.732,1585.9757,LEFT_HAND
7,229.167,240.07043,1420.9658,RIGHT_HAND
8,-16.184803,-28.458729,1667.3127,TORSO
9,-108.39795,-198.13043,1652.9176,LEFT_HIP
10,51.65502,-207.48445,1638.2179,RIGHT_HIP
11,-115.42604,-472.9006,1746.2126,LEFT_KNEE
12,70.59169,-545.66345,1650.0646,RIGHT_KNEE
13,-174.86467,-784.23535,1643.8292,LEFT_FOOT
14,-11.132423,-826.5774,1732.6177,RIGHT_FOOT
0,13.410805,381.64868,1691.4126,HEAD
1,-5.690035,145.32347,1696.7391,NECK
2,-135.94377,151.49696,1712.7621,LEFT_SHOULDER
3,124.563705,139.14996,1680.7162,RIGHT_SHOULDER
4,-222.07233,-35.279297,1736.5437,LEFT_ELBOW
5,233.50111,-10.853683,1569.7601,RIGHT_ELBOW
6,-303.24768,-295.0963,1564.3116,LEFT_HAND
7,233.121,230.12178,1406.4138,RIGHT_HAND
8,-16.893982,-27.922262,1672.4102,TORSO
9,-108.06096,-197.37807,1657.9177,LEFT_HIP
10,51.865097,-204.95792,1638.2446,RIGHT_HIP
11,-124.57855,-482.4886,1718.1063,LEFT_KNEE
12,65.99098,-539.984,1652.71,RIGHT_KNEE
13,-156.39401,-788.4722,1667.2914,LEFT_FOOT
14,-12.593437,-823.44684,1709.6709,RIGHT_FOOT
0,11.766909,381.9499,1691.6875,HEAD
1,-3.985489,144.04968,1704.9043,NECK
2,-136.10114,150.94196,1722.3242,LEFT_SHOULDER
3,128.13016,137.15742,1687.4844,RIGHT_SHOULDER
4,-224.67783,-28.137619,1745.3671,LEFT_ELBOW
5,235.08673,-10.343613,1567.7701,RIGHT_ELBOW
6,-238.26071,-270.48315,1507.2422,LEFT_HAND
7,240.28654,184.6847,1358.5547,RIGHT_HAND
8,-16.135962,-29.775234,1681.5277,TORSO
9,-111.16177,-199.27667,1669.0785,LEFT_HIP
10,54.588898,-207.92363,1647.2238,RIGHT_HIP
11,-139.80013,-525.8534,1743.546,LEFT_KNEE
12,30.88537,-574.09503,1650.7035,RIGHT_KNEE
13,-154.8989,-798.08057,1690.6431,LEFT_FOOT
14,-10.353659,-832.91833,1700.2891,RIGHT_FOOT
0,11.915463,382.3002,1692.2786,HEAD
1,-5.1688547,143.90237,1702.9409,NECK
2,-137.02107,149.18285,1729.1593,LEFT_SHOULDER
3,126.683365,138.6219,1676.7225,RIGHT_SHOULDER
4,-216.49423,-48.217514,1689.6492,LEFT_ELBOW
5,236.38385,-12.014786,1573.3687,RIGHT_ELBOW
6,-188.5275,-247.75815,1448.0668,LEFT_HAND
7,247.64166,117.97179,1343.5688,RIGHT_HAND
8,-16.611788,-28.937334,1680.205,TORSO
9,-110.22801,-198.48613,1673.8088,LEFT_HIP
10,54.118576,-205.06795,1641.1292,RIGHT_HIP
11,-133.23294,-526.5988,1742.5406,LEFT_KNEE
12,43.266876,-561.0926,1647.5311,RIGHT_KNEE
13,-165.23479,-794.41003,1671.9846,LEFT_FOOT
14,-8.275051,-838.55286,1697.2122,RIGHT_FOOT
0,12.1372175,382.41724,1693.2694,HEAD
1,-4.0855055,144.95215,1707.6189,NECK
2,-134.5662,147.65498,1737.5842,LEFT_SHOULDER
3,126.39519,142.2493,1677.6536,RIGHT_SHOULDER
4,-208.16147,-54.06572,1671.4391,LEFT_ELBOW
5,230.67374,-22.909271,1621.794,RIGHT_ELBOW
6,-100.69488,-200.50055,1408.5079,LEFT_HAND
7,231.87581,18.769756,1336.3818,RIGHT_HAND
8,-12.945317,-30.206612,1684.839,TORSO
9,-98.65495,-203.77347,1679.7079,LEFT_HIP
10,55.044693,-206.95728,1644.4103,RIGHT_HIP
11,-129.62012,-535.05896,1738.1948,LEFT_KNEE
12,24.533533,-563.2866,1634.458,RIGHT_KNEE
13,-148.47348,-803.14307,1683.1338,LEFT_FOOT
14,-5.3139267,-841.5935,1700.4049,RIGHT_FOOT
0,11.995599,383.1233,1694.2987,HEAD
1,-5.2099695,143.53186,1702.1329,NECK
2,-135.89005,146.94446,1727.7578,LEFT_SHOULDER
3,125.4701,140.11925,1676.508,RIGHT_SHOULDER
4,-200.03842,-53.457794,1660.9645,LEFT_ELBOW
5,227.40698,-30.1689,1643.8566,RIGHT_ELBOW
6,-31.971725,-156.10889,1388.7634,LEFT_HAND
7,192.99666,-74.09238,1355.9823,RIGHT_HAND
8,-13.56244,-30.266409,1682.6833,TORSO
9,-100.10609,-202.02277,1678.5662,LEFT_HIP
10,56.276268,-206.10657,1647.9014,RIGHT_HIP
11,-67.970695,-507.29047,1722.3212,LEFT_KNEE
12,41.650043,-541.09204,1621.5667,RIGHT_KNEE
13,-139.40335,-809.40015,1686.8116,LEFT_FOOT
14,-8.513569,-843.8527,1701.3627,RIGHT_FOOT
0,10.634244,379.53738,1697.3563,HEAD
1,-3.6139555,139.57542,1700.7494,NECK
2,-132.23978,144.44469,1722.8374,LEFT_SHOULDER
3,125.01187,134.70616,1678.6614,RIGHT_SHOULDER
4,-125.48564,-62.184265,1516.9198,LEFT_ELBOW
5,222.61598,-57.573975,1659.2069,RIGHT_ELBOW
6,82.33348,-135.12576,1314.7451,LEFT_HAND
7,172.62172,-204.5645,1417.4939,RIGHT_HAND
8,-13.376877,-32.947784,1681.9292,TORSO
9,-102.59039,-202.4633,1676.7526,LEFT_HIP
10,56.310795,-208.47868,1649.4655,RIGHT_HIP
11,-159.07306,-548.6875,1589.7769,LEFT_KNEE
12,45.33781,-541.3476,1625.2748,RIGHT_KNEE
13,-146.60172,-820.19214,1681.3373,LEFT_FOOT
14,-5.243641,-845.74316,1695.9677,RIGHT_FOOT
0,12.271784,379.00772,1699.7783,HEAD
1,-1.1010551,127.29048,1681.4834,NECK
2,-123.816635,135.24896,1691.6903,LEFT_SHOULDER
3,121.61452,119.33201,1671.2765,RIGHT_SHOULDER
4,-92.085144,-50.44043,1507.0338,LEFT_ELBOW
5,205.6549,-77.39088,1676.279,RIGHT_ELBOW
6,101.03262,-18.97044,1374.6816,LEFT_HAND
7,119.16034,-265.3419,1447.9252,RIGHT_HAND
8,-12.684307,-39.686108,1672.4147,TORSO
9,-104.75366,-201.44293,1670.0404,LEFT_HIP
10,56.218536,-211.88248,1656.6515,RIGHT_HIP
11,-152.5055,-530.3606,1614.8098,LEFT_KNEE
12,10.352169,-555.58295,1608.5769,RIGHT_KNEE
13,-154.15741,-813.449,1648.4304,LEFT_FOOT
14,-0.6595192,-855.25385,1698.6241,RIGHT_FOOT
0,11.783158,378.7117,1699.508,HEAD
1,0.31246567,125.94697,1691.1454,NECK
2,-122.662346,136.5607,1678.0577,LEFT_SHOULDER
3,123.287285,115.33324,1704.233,RIGHT_SHOULDER
4,-98.637146,-39.866043,1506.3016,LEFT_ELBOW
5,213.06831,-77.750565,1709.6396,RIGHT_ELBOW
6,115.563965,-0.7038574,1388.8279,LEFT_HAND
7,88.9358,-241.37352,1484.9823,RIGHT_HAND
8,-13.653163,-42.68772,1685.6116,TORSO
9,-105.937614,-204.56287,1671.7427,LEFT_HIP
10,50.700035,-218.08197,1688.4128,RIGHT_HIP
11,-154.73227,-528.0519,1632.2528,LEFT_KNEE
12,15.962563,-551.11694,1608.6454,RIGHT_KNEE
13,-147.99095,-821.95306,1659.4742,LEFT_FOOT
14,-1.0608177,-835.7613,1725.8806,RIGHT_FOOT
0,11.669625,378.53885,1699.7987,HEAD
1,-1.9679575,123.368515,1679.7866,NECK
2,-124.687065,132.18738,1666.6074,LEFT_SHOULDER
3,120.751144,114.54965,1692.9658,RIGHT_SHOULDER
4,-61.260147,-28.847458,1469.0327,LEFT_ELBOW
5,205.40701,-78.97337,1714.5314,RIGHT_ELBOW
6,138.66368,5.054474,1402.3363,LEFT_HAND
7,33.82953,-229.10132,1477.344,RIGHT_HAND
8,-14.250208,-43.575504,1682.443,TORSO
9,-102.784836,-205.03986,1676.9104,LEFT_HIP
10,49.719925,-215.99918,1693.2883,RIGHT_HIP
11,-101.226036,-527.15436,1652.496,LEFT_KNEE
12,53.674732,-530.77954,1766.0372,RIGHT_KNEE
13,-136.92043,-825.73126,1661.5597,LEFT_FOOT
14,-0.53572845,-830.9303,1748.4253,RIGHT_FOOT
0,11.852199,379.46008,1699.7357,HEAD
1,3.4663286,136.6854,1695.8384,NECK
2,-111.205154,147.71188,1684.7545,LEFT_SHOULDER
3,118.1378,125.658905,1706.9222,RIGHT_SHOULDER
4,-95.27947,-32.796814,1531.5667,LEFT_ELBOW
5,100.26036,-44.726242,1927.9413,RIGHT_ELBOW
6,135.25,-16.67962,1396.1178,LEFT_HAND
7,66.68584,164.1836,1660.1855,RIGHT_HAND
8,-12.552587,-35.70233,1690.0713,TORSO
9,-103.85737,-200.85078,1677.0272,LEFT_HIP
10,46.714363,-215.32933,1691.5812,RIGHT_HIP
11,-98.52487,-532.4521,1695.2206,LEFT_KNEE
12,56.242065,-534.56854,1713.6204,RIGHT_KNEE
13,-105.27086,-810.98566,1675.8876,LEFT_FOOT
14,-2.96735,-839.95605,1739.1351,RIGHT_FOOT
0,15.70979,356.15707,1706.6981,HEAD
1,1.1310339,99.446014,1668.8914,NECK
2,-114.61975,110.2078,1643.6144,LEFT_SHOULDER
3,116.88182,88.68422,1694.1683,RIGHT_SHOULDER
4,-46.798218,-58.64498,1491.853,LEFT_ELBOW
5,170.32526,-78.39848,1766.3761,RIGHT_ELBOW
6,113.597946,-50.905243,1335.5927,LEFT_HAND
7,86.3948,-35.329018,1455.8234,RIGHT_HAND
8,-14.555533,-55.67249,1674.6823,TORSO
9,-103.393364,-203.98984,1664.4988,LEFT_HIP
10,42.909157,-217.59213,1696.4475,RIGHT_HIP
11,-169.04034,-555.4279,1562.4231,LEFT_KNEE
12,47.29799,-566.5674,1693.4078,RIGHT_KNEE
13,-104.332985,-772.9316,1690.3126,LEFT_FOOT
14,-1.4928398,-847.56213,1747.3156,RIGHT_FOOT
0,14.802417,366.4655,1703.2928,HEAD
1,3.5538282,104.39435,1644.2388,NECK
2,-116.88005,112.46072,1597.338,LEFT_SHOULDER
3,123.9877,96.32798,1691.1395,RIGHT_SHOULDER
4,-65.05699,-64.69932,1456.8651,LEFT_ELBOW
5,188.2119,-78.770805,1738.8422,RIGHT_ELBOW
6,82.612045,-114.83731,1263.1547,LEFT_HAND
7,111.8561,-49.520412,1496.6757,RIGHT_HAND
8,-13.212928,-54.38759,1659.9846,TORSO
9,-99.82699,-208.49133,1648.5298,LEFT_HIP
10,39.867622,-217.84772,1702.9312,RIGHT_HIP
11,-164.38222,-557.1145,1553.9586,LEFT_KNEE
12,44.927166,-571.25024,1654.2314,RIGHT_KNEE
13,-121.59579,-457.89255,1918.2572,LEFT_FOOT
14,-2.0351372,-850.9066,1755.9452,RIGHT_FOOT
0,14.971633,369.80304,1702.418,HEAD
1,4.304989,103.93711,1658.8873,NECK
2,-112.24902,116.29339,1625.379,LEFT_SHOULDER
3,120.85901,91.58083,1692.3956,RIGHT_SHOULDER
4,-141.87976,-5.7293396,1567.335,LEFT_ELBOW
5,211.58237,-32.370758,1573.1289,RIGHT_ELBOW
6,-10.216827,-128.47699,1301.2102,LEFT_HAND
7,79.95657,6.684807,1461.1653,RIGHT_HAND
8,-11.818329,-57.26461,1655.5264,TORSO
9,-99.17105,-210.91507,1631.6875,LEFT_HIP
10,43.28776,-226.0176,1672.6433,RIGHT_HIP
11,-160.03201,-548.5022,1570.237,LEFT_KNEE
12,67.0589,-563.282,1726.071,RIGHT_KNEE
13,-130.97491,-506.62668,1876.2686,LEFT_FOOT
14,2.3205261,-857.70734,1752.6516,RIGHT_FOOT
0,15.886784,370.9631,1701.5958,HEAD
1,-5.9025607,103.69825,1629.2401,NECK
2,-135.88861,107.430725,1604.1953,LEFT_SHOULDER
3,124.083496,99.965775,1654.2849,RIGHT_SHOULDER
4,-127.963905,-57.849365,1520.1622,LEFT_ELBOW
5,225.6683,-59.527603,1583.8315,RIGHT_ELBOW
6,-24.51789,-161.1618,1320.1843,LEFT_HAND
7,111.79004,92.94484,1436.8866,RIGHT_HAND
8,-11.48645,-63.065117,1633.3683,TORSO
9,-83.408005,-227.92365,1624.715,LEFT_HIP
10,49.267323,-231.73334,1650.278,RIGHT_HIP
11,-144.06888,-532.43866,1573.6775,LEFT_KNEE
12,59.080406,-537.7256,1654.6124,RIGHT_KNEE
13,-141.81485,-548.1384,1834.2203,LEFT_FOOT
14,1.1979103,-851.4396,1739.91,RIGHT_FOOT
0,17.072882,367.06287,1701.0724,HEAD
1,-4.8352876,106.21366,1624.7041,NECK
2,-132.10045,107.75925,1613.4758,LEFT_SHOULDER
3,122.42987,104.668076,1635.9324,RIGHT_SHOULDER
4,-140.03986,-69.19336,1517.5726,LEFT_ELBOW
5,243.16034,-48.969147,1572.5963,RIGHT_ELBOW
6,-49.878067,-198.73601,1367.4736,LEFT_HAND
7,190.89314,148.8104,1447.1049,RIGHT_HAND
8,-7.1988716,-58.037453,1628.8844,TORSO
9,-69.99154,-221.55467,1627.7332,LEFT_HIP
10,50.866627,-223.02246,1638.3962,RIGHT_HIP
11,-122.096405,-524.6199,1568.6971,LEFT_KNEE
12,53.035027,-518.4261,1626.9562,RIGHT_KNEE
13,-147.70128,-581.42584,1811.2955,LEFT_FOOT
14,-7.006916,-831.85815,1753.6349,RIGHT_FOOT
0,19.719624,367.47107,1699.4457,HEAD
1,-0.8635864,117.18327,1657.4475,NECK
2,-122.95078,119.144135,1663.3217,LEFT_SHOULDER
3,121.22361,115.22241,1651.5734,RIGHT_SHOULDER
4,-147.35745,-69.93996,1568.0751,LEFT_ELBOW
5,246.45273,-31.46576,1596.8977,RIGHT_ELBOW
6,-56.182755,-241.00987,1391.0712,LEFT_HAND
7,232.63268,186.59352,1459.3643,RIGHT_HAND
8,-4.07897,-50.027527,1646.4365,TORSO
9,-68.268234,-216.25902,1638.3593,LEFT_HIP
10,53.679527,-218.21764,1632.4918,RIGHT_HIP
11,-50.500366,-528.78546,1626.7891,LEFT_KNEE
12,46.005276,-506.64478,1613.2543,RIGHT_KNEE
13,-143.07693,-571.64496,1823.5696,LEFT_FOOT
14,-7.1395874,-823.46436,1729.1213,RIGHT_FOOT
0,20.207802,370.11353,1698.999,HEAD
1,7.500887,115.617676,1665.7627,NECK
2,-123.05561,120.691414,1676.1031,LEFT_SHOULDER
3,138.05739,110.54393,1655.4222,RIGHT_SHOULDER
4,-153.87004,-47.39379,1620.4961,LEFT_ELBOW
5,253.38745,-30.011154,1596.2416,RIGHT_ELBOW
6,-84.161514,-251.13016,1429.3239,LEFT_HAND
7,265.6811,205.857,1461.5867,RIGHT_HAND
8,-0.009784456,-49.11063,1651.7616,TORSO
9,-74.60373,-211.23192,1643.0737,LEFT_HIP
10,59.562824,-216.44595,1632.4473,RIGHT_HIP
11,-129.7009,-547.38873,1705.6832,LEFT_KNEE
12,21.710457,-525.3795,1614.3341,RIGHT_KNEE
13,-124.957466,-612.4434,1807.083,LEFT_FOOT
14,-14.989853,-807.7024,1761.244,RIGHT_FOOT
0,21.360975,371.36194,1698.5167,HEAD
1,7.4998918,116.016266,1672.5361,NECK
2,-124.1992,120.561264,1684.9678,LEFT_SHOULDER
3,139.19899,111.47127,1660.1045,RIGHT_SHOULDER
4,-171.05002,-52.52997,1657.6089,LEFT_ELBOW
5,259.12537,-22.343597,1596.535,RIGHT_ELBOW
6,-101.127335,-267.56253,1441.3525,LEFT_HAND
7,286.69165,224.22859,1454.9497,RIGHT_HAND
8,0.16952673,-49.913055,1655.543,TORSO
9,-74.1084,-213.53198,1644.8693,LEFT_HIP
10,59.786716,-218.15277,1632.2303,RIGHT_HIP
11,-124.073715,-550.98157,1699.2965,LEFT_KNEE
12,84.65581,-541.1432,1717.7345,RIGHT_KNEE
13,-109.114174,-647.80304,1805.4635,LEFT_FOOT
14,-18.005905,-845.73663,1739.3424,RIGHT_FOOT
0,22.27024,368.88287,1698.0114,HEAD
1,4.5475426,116.615265,1683.4548,NECK
2,-125.071526,119.78676,1698.8419,LEFT_SHOULDER
3,134.16661,113.44377,1668.0677,RIGHT_SHOULDER
4,-180.04282,-58.108047,1669.702,LEFT_ELBOW
5,269.216,-5.0300446,1583.7119,RIGHT_ELBOW
6,-88.89692,-254.6471,1443.182,LEFT_HAND
7,278.3487,179.97746,1452.834,RIGHT_HAND
8,-1.8844537,-49.4876,1663.5085,TORSO
9,-78.134384,-213.88217,1651.8503,LEFT_HIP
10,61.501484,-217.29875,1635.2742,RIGHT_HIP
11,-117.2345,-526.9447,1654.4634,LEFT_KNEE
